Event,Data_Source,Depth [m],Latitude,Longitude,D. anfracta,G. cavernula,G. crassaformis,G. hirsuta,G. cultrata,G. scitula,G. truncatulinoides,G. tumida,G. ungulata,G. eastropacia,G. inflata,N. dutertrei,N. incompta,N. pachyderma,P. obliquiloculata,G. conglomerata,G. hexagonus,B. pumilio,G. bulloides,G. falconensis,G. conglobatus,G. ruber ruber,G. ruber albus,T. sacculifer,G. tenellus,O. universa,B. digitata,G. siphonifera,G. calida,G. adamsi,T. quinqueloba,T. humilis,G. rubescens,S. dehiscens,C. nitida,G. glutinata,G. uvula,G. minuta,T. iota,H. pelagica,H. digitata
MD972142,forcens_lgm,3.135,12.69,119.47,0,0,0.03910614525,0,,0.00279329609,0.01675977654,,0,0,0.00558659218,0.1927374302,0,0,0.07541899441,0.01396648045,0,0,0.04748603352,0.01955307263,0.00558659218,0,0.187150838,0.1005586592,0.02793296089,0.00279329609,0.00279329609,0.03910614525,0.1536312849,0,0,0,0.00558659218,0,0,0.05027932961,0,0,0,0,0
MD972148,forcens_lgm,9.955,19.8,117.54,0,0,0,0,,0,0,,0,0,0.04032258065,0.310483871,0,0,0.00806451613,0.01209677419,0,0,0.1169354839,0,0,0,0.1653225806,0.06451612903,0.01612903226,0.02419354839,0,0.00806451613,0.0685483871,0,0,0,0.01209677419,0,0,0.1330645161,0,0,0,0,0
MD972148,forcens_lgm,10.035,19.8,117.54,0,0,0,0,,0,0,,0,0,0.01811594203,0.4239130435,0,0,0.01811594203,0.00362318841,0,0,0.05072463768,0.00724637681,0,0,0.1811594203,0.0652173913,0,0.02173913043,0,0.01449275362,0.05434782609,0,0,0,0,0,0,0.1376811594,0,0,0,0,0
MD972148,forcens_lgm,10.115,19.8,117.54,0,0,0,0,,0,0,,0,0,0.00900900901,0.472972973,0,0,0.01351351351,0.0045045045,0,0,0.04954954955,0,0,0,0.1666666667,0.04054054054,0,0.00900900901,0.0045045045,0.01801801802,0.05405405405,0,0,0,0.01801801802,0,0,0.1081081081,0,0,0,0,0
MD972148,forcens_lgm,10.195,19.8,117.54,0,0,0,0,,0,0,,0,0,0.03738317757,0.5046728972,0,0,0.00934579439,0.0046728972,0,0,0.05140186916,0.0046728972,0,0,0.1214953271,0.06074766355,0,0.02336448598,0,0.0046728972,0.02336448598,0,0,0,0.00934579439,0,0,0.1214953271,0,0,0,0,0
MD972148,forcens_lgm,10.275,19.8,117.54,0,0,0.01593625498,0,,0,0,,0,0,0.06772908367,0.4581673307,0,0,0.01992031873,0,0,0,0.05179282869,0.00398406375,0,0,0.08764940239,0.08764940239,0.01195219124,0.02788844622,0,0.01593625498,0.07569721116,0,0,0,0.02390438247,0,0,0.03585657371,0,0,0,0,0
MD972148,forcens_lgm,10.435,19.8,117.54,0,0,0.01229508197,0,,0,0,,0,0,0.2581967213,0.2213114754,0,0,0.01639344262,0,0,0,0.03278688525,0.00819672131,0.00409836066,0,0.131147541,0.06147540984,0,0.01229508197,0,0.00819672131,0.02459016393,0,0,0,0.00409836066,0,0,0.1762295082,0,0,0,0,0
MD972148,forcens_lgm,10.515,19.8,117.54,0,0,0.00790513834,0,,0,0,,0,0,0.1106719368,0.2885375494,0,0,0.02766798419,0,0,0,0.07114624506,0.00395256917,0,0,0.1501976285,0.07509881423,0.01581027668,0.01185770751,0,0.00790513834,0.0395256917,0,0,0,0.03162055336,0,0,0.1146245059,0,0,0,0,0
MD972148,forcens_lgm,10.595,19.8,117.54,0,0,0.00423728814,0,,0,0,,0,0,0.07627118644,0.3644067797,0,0,0.04237288136,0.01271186441,0,0,0.03813559322,0.00847457627,0,0,0.156779661,0.04237288136,0.00847457627,0.02118644068,0,0.00847457627,0.08474576271,0,0,0,0.02118644068,0,0,0.08474576271,0,0,0,0,0
MD972148,forcens_lgm,10.675,19.8,117.54,0,0,0.01382488479,0,,0,0,,0,0,0.0599078341,0.4516129032,0,0,0.01843317972,0.00460829493,0,0,0.0599078341,0.00921658986,0,0,0.08755760369,0.05529953917,0.01843317972,0.00921658986,0,0.00460829493,0.05069124424,0,0,0,0.00921658986,0,0,0.1198156682,0,0,0,0,0
MD972148,forcens_lgm,10.755,19.8,117.54,0,0,0.01025641026,0,,0,0,,0,0,0.00512820513,0.4615384615,0,0,0.00512820513,0.02051282051,0,0,0.04615384615,0.02051282051,0,0,0.1282051282,0.04615384615,0.02564102564,0.00512820513,0,0,0.04102564103,0,0,0,0.02051282051,0,0,0.1384615385,0,0,0,0,0
MD972148,forcens_lgm,10.835,19.8,117.54,0,0,0.00660792952,0,,0,0,,0,0,0.00881057269,0.4801762115,0,0,0.02643171806,0,0,0,0.05726872247,0.00220264317,0.00440528634,0,0.1255506608,0.05947136564,0.01321585903,0.00440528634,0,0.00660792952,0.02422907489,0,0.01101321586,0,0.01101321586,0,0,0.1255506608,0,0,0,0,0
MD972148,forcens_lgm,10.915,19.8,117.54,0,0,0.01547987616,0,,0,0.01238390093,,0,0,0.01238390093,0.5015479876,0,0,0.01238390093,0.00619195046,0,0,0.04024767802,0,0,0,0.1207430341,0.08049535604,0.00619195046,0.01857585139,0.00309597523,0.01238390093,0.03095975232,0,0.00309597523,0,0.00619195046,0,0,0.09287925697,0,0,0,0,0
MD972148,forcens_lgm,11.075,19.8,117.54,0,0,0.01013513514,0,,0,0.00337837838,,0,0,0.02364864865,0.4527027027,0,0,0.02702702703,0.00675675676,0,0,0.08108108108,0.00675675676,0,0,0.1486486486,0.04054054054,0.00337837838,0.01013513514,0.00337837838,0.02027027027,0.06756756757,0,0,0,0.01013513514,0,0,0.0777027027,0,0,0,0,0
MD972148,forcens_lgm,11.155,19.8,117.54,0,0,0.00684931507,0,,0,0.00342465753,,0,0,0.04452054795,0.3835616438,0,0,0.02054794521,0.01369863014,0,0,0.09931506849,0.00684931507,0,0,0.1678082192,0.03082191781,0.01369863014,0.0102739726,0.00342465753,0.01369863014,0.07534246575,0,0,0,0.0102739726,0,0,0.08561643836,0,0,0,0,0
MD972148,forcens_lgm,11.235,19.8,117.54,0,0,0.01454545455,0,,0,0.00363636364,,0,0,0.05090909091,0.4181818182,0,0,0.01818181818,0.02545454545,0,0,0.08363636364,0,0,0,0.1272727273,0.04363636364,0.01818181818,0.01454545455,0,0.01818181818,0.08,0,0,0,0.01090909091,0,0,0.06909090909,0,0,0,0,0
MD972148,forcens_lgm,11.315,19.8,117.54,0,0,0,0,,0,0,,0,0,0.0859375,0.375,0,0,0.0234375,0.0078125,0,0,0.09375,0.00390625,0,0,0.1484375,0.06640625,0.01171875,0.02734375,0,0.01171875,0.0625,0,0,0,0.00390625,0.00390625,0,0.0625,0,0,0,0,0
MD972148,forcens_lgm,11.395,19.8,117.54,0,0,0.01454545455,0,,0,0,,0,0,0.05090909091,0.4254545455,0,0,0.01090909091,0.00727272727,0,0,0.07636363636,0.00363636364,0,0,0.12,0.04727272727,0.00363636364,0.01818181818,0,0.01090909091,0.1054545455,0,0,0,0.00727272727,0,0,0.08363636364,0,0,0,0,0
MD972148,forcens_lgm,11.475,19.8,117.54,0,0,0.01327433628,0,,0,0.00884955752,,0,0,0.00884955752,0.4424778761,0,0,0.01769911504,0.01327433628,0,0,0.08407079646,0.01327433628,0.00442477876,0,0.110619469,0.08407079646,0.00884955752,0.00884955752,0,0.00884955752,0.1150442478,0,0,0,0.01327433628,0,0,0.03539823009,0,0,0,0,0
MD972148,forcens_lgm,11.555,19.8,117.54,0,0,0.01872659176,0,,0,0,,0,0,0.0074906367,0.4831460674,0,0,0.01123595506,0.01498127341,0,0,0.0936329588,0.00374531835,0,0,0.1161048689,0.04494382022,0.01123595506,0.01872659176,0,0.01498127341,0.05617977528,0,0,0,0,0,0,0.08988764045,0,0,0,0,0
MD972148,forcens_lgm,11.635,19.8,117.54,0,0,0.00737100737,0,,0,0,,0,0,0.00737100737,0.457002457,0,0,0.01965601966,0.01228501229,0,0,0.1253071253,0.00245700246,0.00245700246,0,0.1179361179,0.03931203931,0.00491400491,0.00491400491,0,0.00982800983,0.07862407862,0,0,0,0.00982800983,0,0,0.08353808354,0,0,0,0,0
MD972148,forcens_lgm,11.715,19.8,117.54,0,0,0.00917431193,0,,0,0.00917431193,,0,0,0.00917431193,0.4885321101,0,0,0.02981651376,0.02752293578,0,0,0.08944954128,0.00458715596,0.00229357798,0,0.1100917431,0.04587155963,0.00229357798,0.01146788991,0,0.00458715596,0.05963302752,0,0,0,0.00688073394,0.00229357798,0,0.07110091743,0,0,0,0,0
MD972148,forcens_lgm,11.795,19.8,117.54,0,0,0.02760736196,0,,0,0.00613496933,,0,0,0.00613496933,0.4938650307,0,0,0.02147239264,0.02760736196,0,0,0.06748466258,0.00920245399,0,0,0.1042944785,0.03987730061,0.02147239264,0.00306748466,0.00306748466,0.00306748466,0.03374233129,0,0,0,0.00613496933,0,0,0.1104294479,0,0,0,0,0
MD972148,forcens_lgm,11.875,19.8,117.54,0,0,0.01337792642,0,,0.00334448161,0,,0,0,0.00334448161,0.4882943144,0,0,0.01672240803,0.01337792642,0,0,0.09698996656,0.00668896321,0.00334448161,0,0.1204013378,0.05016722408,0.01003344482,0.01337792642,0,0.01003344482,0.03344481605,0,0,0,0.00668896321,0.00334448161,0,0.09698996656,0,0,0,0,0
MD972148,forcens_lgm,11.955,19.8,117.54,0,0,0.00925925926,0,,0,0,,0,0,0,0.4513888889,0,0,0.01388888889,0.01388888889,0,0,0.09953703704,0.00925925926,0,0,0.1273148148,0.05324074074,0.00925925926,0.00925925926,0,0.0162037037,0.05555555556,0,0,0,0.01851851852,0,0,0.0787037037,0,0,0,0,0
MD972148,forcens_lgm,12.035,19.8,117.54,0,0,0.0119047619,0,,0.00238095238,0,,0,0,0.00238095238,0.519047619,0,0,0.02380952381,0.0119047619,0,0,0.1023809524,0,0,0,0.08095238095,0.06428571429,0,0.01666666667,0.00238095238,0.01428571429,0.0380952381,0,0,0,0.00714285714,0,0,0.05714285714,0,0,0,0,0
MD972148,forcens_lgm,12.115,19.8,117.54,0,0,0.00748129676,0,,0,0.00498753117,,0,0,0.00498753117,0.506234414,0,0,0.02244389027,0.01246882793,0,0,0.072319202,0.00997506234,0.00249376559,0,0.144638404,0.05735660848,0.00748129676,0.02244389027,0,0.00997506234,0.02992518703,0,0,0,0.00249376559,0.00249376559,0,0.05735660848,0,0,0,0,0
MD972148,forcens_lgm,12.195,19.8,117.54,0,0,0,0,,0.00350877193,0,,0,0,0.03157894737,0.5754385965,0,0,0.03859649123,0,0,0,0.05614035088,0,0,0,0.07719298246,0.04561403509,0.00350877193,0.01052631579,0,0,0.04561403509,0,0,0,0.00350877193,0,0,0.101754386,0,0,0,0,0
MD972148,forcens_lgm,12.275,19.8,117.54,0,0,0,0,0,0,0,0,0,0,0.1011235955,0.4344569288,0,0,0.03745318352,0.01123595506,0,0,0.07116104869,0.0074906367,0.0074906367,0,0.1086142322,0.04494382022,0.0074906367,0.03370786517,0,0.01123595506,0.03745318352,0,0,0,0,0,0,0.0861423221,0,0,0,0,0
MD972148,forcens_lgm,12.355,19.8,117.54,0,0,0,0,,0,0,,0,0,0.08906882591,0.4028340081,0,0,0.03238866397,0.00607287449,0,0,0.1133603239,0.00607287449,0,0,0.08502024291,0.08097165992,0.00809716599,0.03036437247,0,0.02226720648,0.04858299595,0,0,0,0.00809716599,0,0,0.06477732794,0,0,0,0,0
MD972148,forcens_lgm,12.435,19.8,117.54,0,0,0,0,,0,0.00221238938,,0,0,0.08185840708,0.407079646,0,0,0.02433628319,0.00442477876,0,0,0.08185840708,0.01548672566,0.00221238938,0,0.08185840708,0.05973451327,0.01548672566,0.01548672566,0,0.01327433628,0.08628318584,0,0,0,0.00663716814,0,0,0.09955752212,0,0,0,0,0
MD972148,forcens_lgm,12.515,19.8,117.54,0,0,0,0,,0,0.00409836066,,0,0,0.04713114754,0.4651639344,0,0,0.02254098361,0.00409836066,0,0,0.08606557377,0.00204918033,0,0,0.09426229508,0.05532786885,0.01229508197,0.00614754098,0.00204918033,0.02459016393,0.07172131148,0,0,0,0.00614754098,0,0,0.09426229508,0,0,0,0,0
MD972148,forcens_lgm,12.595,19.8,117.54,0,0,0,0.00205761317,,0,0,,0,0,0.08436213992,0.4650205761,0,0,0.01440329218,0.00205761317,0,0,0.04526748971,0.00205761317,0,0,0.1172839506,0.02263374486,0.01440329218,0.01234567901,0.00205761317,0.01234567901,0.07407407407,0,0,0,0.00617283951,0,0,0.121399177,0,0,0,0,0
MD972148,forcens_lgm,12.675,19.8,117.54,0,0,0,0,,0.00265957447,0,,0,0,0.09574468085,0.3803191489,0,0,0.02393617021,0.01063829787,0.00265957447,0,0.07978723404,0,0,0,0.1462765957,0.0585106383,0.01063829787,0.03723404255,0.00265957447,0.01595744681,0.03191489362,0,0,0,0.0079787234,0,0,0.04787234043,0,0,0,0,0
MD972148,forcens_lgm,12.755,19.8,117.54,0,0,0,0,,0,0,,0,0,0.06896551724,0.5095785441,0,0,0.01915708812,0.00766283525,0,0,0.06896551724,0.00383141762,0.00766283525,0,0.07279693487,0.030651341,0.00766283525,0.02681992337,0,0.0153256705,0.05747126437,0,0,0,0,0,0,0.07279693487,0,0,0,0,0
MD972148,forcens_lgm,12.835,19.8,117.54,0,0,0.0021691974,0,,0,0,,0,0,0.114967462,0.3665943601,0,0,0.02386117137,0.0021691974,0,0,0.0715835141,0.00433839479,0.0021691974,0,0.1127982646,0.03904555315,0.01084598698,0.01735357918,0.0021691974,0.01518438178,0.07809110629,0,0,0,0.00650759219,0.00433839479,0,0.08893709328,0,0,0,0,0
MD972148,forcens_lgm,12.915,19.8,117.54,0,0,0,0,,0,0,,0,0,0.01546391753,0.4896907216,0,0,0.02577319588,0.00515463918,0,0,0.0618556701,0,0.00515463918,0,0.118556701,0.05154639175,0.0206185567,0.01546391753,0,0.01030927835,0.05154639175,0,0,0,0.00515463918,0,0,0.1082474227,0,0,0,0,0
MD972151,forcens_lgm,5.475,8.73,109.87,0,0,0.041139,0,,0.003165,0,,0,0,0.003165,0.227848,0,0,0.164557,0.015823,0,0,0.037975,0.009494,0.009494,0,0.177215,0.120253,0,0.012658,0.006329,0.015823,0.044304,0,0,0,0.03481,0,0,0.066456,0,0,0,0,0
MD972151,forcens_lgm,5.555,8.73,109.87,0,0,0.033493,0,,0.004785,0.004785,,0,0,0.028708,0.157895,0,0.004785,0.205742,0.019139,0,0,0.038278,0.004785,0,0,0.148325,0.15311,0.004785,0.033493,0,0.014354,0.028708,0,0,0,0.004785,0,0,0.076555,0,0,0,0,0
MD972151,forcens_lgm,5.635,8.73,109.87,0,0,0.011869,0,,0.002967,0,,0,0,0.005935,0.183976,0,0,0.219585,0.008902,0,0,0.065282,0.002967,0,0,0.252226,0.04451,0,0.005935,0.005935,0.014837,0.05638,0,0,0,0.026706,0,0,0.074184,0,0,0,0,0
MD972151,forcens_lgm,5.715,8.73,109.87,0,0,0.044554,0,,0,0,,0,0,0.00495,0.143564,0,0,0.118812,0.014851,0,0,0.059406,0,0.00495,0,0.227723,0.108911,0.00495,0.014851,0,0.029703,0.054455,0,0,0,0.014851,0,0,0.128713,0,0,0,0,0
MD972151,forcens_lgm,5.795,8.73,109.87,0,0,0.035857,0,,0.003984,0,,0,0,0.015936,0.187251,0,0,0.179283,0.015936,0,0,0.039841,0.011952,0,0,0.179283,0.159363,0,0.003984,0,0.011952,0.075697,0,0,0,0.027888,0,0,0.039841,0,0,0,0,0
MD972151,forcens_lgm,5.875,8.73,109.87,0,0,0.028662,0,,0.006369,0,,0,0,0.006369,0.197452,0,0,0.16879,0.012739,0,0,0.035032,0.006369,0,0,0.248408,0.10828,0,0,0,0.022293,0.063694,0,0,0,0.022293,0,0,0.05414,0,0,0,0,0
MD972151,forcens_lgm,5.955,8.73,109.87,0,0,0.022727,0,,0,0.007576,,0,0,0.022727,0.19697,0,0,0.155303,0.037879,0,0,0.037879,0,0,0,0.227273,0.121212,0,0.018939,0,0.015152,0.049242,0,0,0,0.026515,0,0,0.056818,0,0,0,0,0
MD972151,forcens_lgm,6.035,8.73,109.87,0,0,0.007547,0,,0.011321,0,,0,0,0.003774,0.14717,0,0,0.109434,0.015094,0,0,0.079245,0.007547,0.007547,0,0.264151,0.128302,0.003774,0.011321,0,0.018868,0.060377,0,0,0,0.030189,0,0,0.067925,0,0,0,0,0
MD972151,forcens_lgm,6.115,8.73,109.87,0,0,0.030848,0,,0.002571,0,,0,0,0.002571,0.195373,0,0,0.167095,0.010283,0,0,0.053985,0.002571,0.005141,0,0.197943,0.11054,0,0.012853,0.005141,0.007712,0.097686,0,0,0,0.033419,0,0,0.053985,0,0,0,0,0
MD972151,forcens_lgm,6.195,8.73,109.87,0,0,0.020173,0,,0,0,,0,0,0.002882,0.216138,0,0,0.167147,0.005764,0,0,0.040346,0.002882,0.008646,0,0.230548,0.115274,0,0.017291,0,0.014409,0.057637,0,0,0,0.028818,0,0,0.057637,0,0,0,0,0
MD972151,forcens_lgm,6.275,8.73,109.87,0,0,0.033149,0,,0.002762,0.002762,,0,0,0,0.229282,0,0,0.157459,0.013812,0,0,0.052486,0,0,0,0.21547,0.121547,0,0.008287,0.002762,0.027624,0.074586,0,0,0,0.005525,0,0,0.044199,0,0,0,0,0
MD972151,forcens_lgm,6.355,8.73,109.87,0,0,0.004219,0,,0.004219,0,,0,0,0,0.21097,0,0,0.151899,0.021097,0,0,0.029536,0,0.004219,0,0.261603,0.126582,0.004219,0.021097,0,0.037975,0.050633,0,0,0,0.016878,0,0,0.029536,0,0,0,0,0
MD972151,forcens_lgm,6.435,8.73,109.87,0,0,0.01139,0,,0.002278,0.002278,,0,0,0.002278,0.191344,0,0,0.170843,0.01139,0,0,0.034169,0,0,0,0.223235,0.186788,0,0.015945,0,0.013667,0.061503,0,0,0,0.013667,0,0,0.050114,0,0,0,0,0
MD972151,forcens_lgm,6.515,8.73,109.87,0,0,0,0,0,0.005076,0,0,0,0,0.025381,0.142132,0,0,0.294416,0.010152,0,0,0.050761,0.005076,0,0,0.248731,0.055838,0.010152,0.010152,0,0.030457,0.076142,0,0,0,0.010152,0,0,0.025381,0,0,0,0,0
ODP Site 883D,forcens_lgm,116,51.199,167.768,0,0,0,0,0,0.00078678206,0,0,0,0,0,0,0.01494885917,0.8945712038,0,0,0,0,0.089693155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ODP Site 883D,forcens_lgm,120,51.199,167.768,0,0,0,0,0,0,0,0,0,0,0,0,0.00817438692,0.8801089918,0,0,0,0,0.1117166213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ODP Site 883D,forcens_lgm,123,51.199,167.768,0,0,0,0,0,0,0,0,0,0,0,0,0.01131221719,0.8574660633,0,0,0,0,0.1312217195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ODP Site 883D,forcens_lgm,126,51.199,167.768,0,0,0,0,0,0,0,0,0,0,0,0,0.00677200903,0.8668171558,0,0,0,0,0.1264108352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ODP Site 883D,forcens_lgm,130,51.199,167.768,0,0,0,0,0,0,0,0,0,0,0,0,0.00819672131,0.8551912568,0,0,0,0,0.1284153005,0,0,0,0,0,0,0,0,0,0,0,0.00273224044,0,0,0,0,0.00546448087,0,0,0,0,0
ODP Site 883D,forcens_lgm,133,51.199,167.768,0,0,0,0,0,0,0,0,0,0,0,0,0.01904761905,0.8523809524,0,0,0,0,0.1285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ODP Site 883D,forcens_lgm,136,51.199,167.768,0,0,0,0,0,0,0,0,0,0,0,0,0.00659340659,0.9032967033,0,0,0,0,0.08791208791,0.0021978022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ODP Site 883D,forcens_lgm,140,51.199,167.768,0,0,0,0,0,0,0,0,0,0,0,0,0.01797752809,0.9258426966,0,0,0,0,0.05617977528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ODP Site 883D,forcens_lgm,143,51.199,167.768,0,0,0,0,0,0,0,0,0,0,0,0,0.00173160173,0.9255411255,0,0,0,0,0.07272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ODP Site 883D,forcens_lgm,145,51.199,167.768,0,0,0,0,0,0.00226244344,0,0,0,0,0,0,0.01583710407,0.8936651584,0,0,0,0,0.08823529412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ODP506B,forcens_lgm,97,0.61,-86.092,0,0,0,0,,0,0,,0,0,0.05476190476,0.4904761905,0.0619047619,0,0.0119047619,0,0,0,0.1738095238,0,0.00238095238,0,0.04761904762,0.00714285714,0,0.00714285714,0.00238095238,0.01904761905,0.01428571429,0,0,0,0.00238095238,0,0,0.03571428571,0,0,0,0,0
ODP506B,forcens_lgm,100,0.61,-86.092,0,0,0.00634249471,0,,0,0,,0,0,0.08456659619,0.5031712474,0.06976744186,0,0.01057082452,0,0,0,0.1226215645,0,0,0,0.044397463,0.0021141649,0.00845665962,0.01057082452,0,0.01268498943,0.01268498943,0,0,0,0.00422832981,0,0,0.03382663848,0,0,0,0,0
ODP506B,forcens_lgm,102,0.61,-86.092,0,0,0,0,,0,0,,0,0,0.09550561798,0.4915730337,0.0702247191,0,0.00842696629,0,0.00280898876,0,0.1207865169,0,0,0,0.03370786517,0.00561797753,0.00561797753,0.00280898876,0,0.00842696629,0.00561797753,0,0,0,0.00561797753,0,0,0.04494382022,0,0,0,0,0
ODP506B,forcens_lgm,110,0.61,-86.092,0,0,0.00626959248,0,,0,0,,0,0,0.06269592476,0.5987460815,0.02507836991,0,0.00313479624,0,0,0,0.08150470219,0.00313479624,0,0,0.05015673981,0,0.00940438871,0.00313479624,0,0.00313479624,0,0,0,0,0,0,0,0.05329153605,0,0,0,0,0
ODP506B,forcens_lgm,114,0.61,-86.092,0,0,0,0,,0,0,,0,0,0.04189944134,0.5921787709,0.03072625698,0,0.01396648045,0,0,0,0.1005586592,0,0,0,0.05027932961,0.01396648045,0.00279329609,0.01675977654,0,0.01675977654,0,0,0,0,0.00279329609,0,0,0.01396648045,0,0,0,0,0
ODP506B,forcens_lgm,118,0.61,-86.092,0,0,0.00290697674,0,,0,0,,0,0,0.03488372093,0.5406976744,0.0261627907,0,0.00581395349,0,0,0,0.1308139535,0,0,0,0.03488372093,0.01162790698,0.00290697674,0.02906976744,0,0.01162790698,0,0,0,0,0.00290697674,0,0,0.05523255814,0,0,0,0,0
ODP677B,forcens_lgm,104,1.202,-83.737,0,0,0.00289017341,0,,0,0,,0,0,0.01734104046,0.5809248555,0.07803468208,0,0.00289017341,0,0,0,0.06358381503,0,0,0,0.07514450867,0.00578034682,0.00289017341,0.00867052023,0.01156069364,0,0,0,0,0,0.00289017341,0,0,0.0549132948,0,0,0,0,0
ODP677B,forcens_lgm,107,1.202,-83.737,0,0,0,0,,0,0,,0,0,0.02657807309,0.6146179402,0.09302325581,0,0.00332225914,0,0,0,0.05647840532,0,0,0,0.0365448505,0.00664451827,0,0.01661129568,0,0.00332225914,0.00664451827,0,0,0,0,0,0,0.02990033223,0,0,0,0,0
ODP677B,forcens_lgm,110,1.202,-83.737,0,0,0,0,,0,0,,0,0,0.03857566766,0.6379821958,0.05637982196,0,0.0059347181,0,0,0,0.06528189911,0,0,0,0.05637982196,0.0059347181,0,0.02077151335,0,0.0059347181,0,0,0,0,0,0,0,0.03560830861,0,0,0,0,0
ODP677B,forcens_lgm,113,1.202,-83.737,0,0,0.00269541779,0,,0.00269541779,0,,0,0,0.04851752022,0.5283018868,0.06738544474,0,0.00539083558,0,0,0,0.06738544474,0,0,0,0.06738544474,0.01347708895,0,0.01347708895,0,0,0.00269541779,0,0,0,0.00539083558,0,0,0.03773584906,0,0,0,0,0
ODP677B,forcens_lgm,116,1.202,-83.737,0,0,0.00325732899,0,,0,0,,0,0,0.02605863192,0.6319218241,0.05211726384,0,0.01302931596,0,0,0,0.04885993485,0,0,0,0.03583061889,0.01302931596,0.00325732899,0.01954397394,0,0.00977198697,0,0,0,0,0,0,0,0.0325732899,0,0,0,0,0
ODP677B,forcens_lgm,119,1.202,-83.737,0,0,0.00317460317,0,,0,0,,0,0,0.0380952381,0.5174603175,0.08571428571,0,0.01904761905,0,0,0,0.06031746032,0,0,0,0.04761904762,0,0,0.00634920635,0,0.00317460317,0.02222222222,0,0,0,0,0,0,0.04761904762,0,0,0,0,0
ODP846B,forcens_lgm,78,-3.05,-90.49,0,0,0,0,,0,0,,0,0,0.2633333333,0.4666666667,0.02666666667,0,0,0,0.00333333333,0,0.1233333333,0.00333333333,0,0,0.01333333333,0.01,0,0.01666666667,0,0.01333333333,0.00666666667,0,0,0,0,0,0,0.01666666667,0,0,0,0,0
ODP846B,forcens_lgm,81,-3.05,-90.49,0,0,0,0,,0,0,,0,0,0.1195335277,0.4868804665,0.04081632653,0,0,0,0,0,0.2653061224,0,0,0,0.00583090379,0.00583090379,0,0.00583090379,0,0.0029154519,0,0,0,0,0,0,0,0.01457725948,0,0,0,0,0
ODP846B,forcens_lgm,85,-3.05,-90.49,0,0,0.00666666667,0,,0,0,,0,0,0.2266666667,0.4,0.06666666667,0,0.00333333333,0,0,0,0.1933333333,0,0.00333333333,0,0.01333333333,0,0.00333333333,0.00666666667,0,0.00666666667,0,0,0,0,0.00333333333,0,0,0.02666666667,0,0,0,0,0
ODP846B,forcens_lgm,88,-3.05,-90.49,0,0,0,0,,0,0,,0,0,0.1623529412,0.4023529412,0.1223529412,0,0.00235294118,0,0,0,0.2141176471,0,0,0,0.00941176471,0.00470588235,0,0.00235294118,0,0.00470588235,0.00470588235,0,0,0,0,0,0,0.03529411765,0,0,0,0,0
ODP846B,forcens_lgm,89,-3.05,-90.49,0,0,0.00964630225,0,,0,0,,0,0,0.3279742765,0.3633440514,0.038585209,0,0.00643086817,0,0.00643086817,0,0.1382636656,0.00321543408,0,0,0.02250803859,0.00964630225,0,0.02250803859,0,0,0.00321543408,0,0,0,0,0,0,0,0,0,0,0,0
ODP846B,forcens_lgm,93,-3.05,-90.49,0,0,0,0,,0,0,,0,0,0.1518151815,0.5247524752,0.02310231023,0,0.00330033003,0,0.00330033003,0,0.1848184818,0,0,0,0.01320132013,0.00330033003,0,0.01650165017,0.00330033003,0,0.00330033003,0,0.00330033003,0,0,0,0,0.0198019802,0,0,0,0,0
ODP846B,forcens_lgm,97,-3.05,-90.49,0,0,0,0,,0,0,,0,0,0.1328903654,0.5946843854,0.04983388704,0,0,0,0.00664451827,0,0.1029900332,0,0,0,0.01661129568,0.00332225914,0,0.01661129568,0.00332225914,0.00664451827,0,0,0,0,0,0,0,0.02325581395,0,0,0,0,0
ODP846B,forcens_lgm,100,-3.05,-90.49,0,0,0,0,,0,0,,0,0,0.09509202454,0.5122699387,0.1380368098,0,0.00306748466,0,0,0,0.1503067485,0,0,0,0.01840490798,0.00613496933,0,0.01226993865,0,0.00306748466,0.00920245399,0,0,0,0,0,0,0.01533742331,0,0,0,0,0
ODP846B,forcens_lgm,104,-3.05,-90.49,0,0,0,0,,0,0,,0,0,0.1096345515,0.6079734219,0.02325581395,0,0.00332225914,0,0.00664451827,0,0.1262458472,0,0,0,0.02325581395,0.01993355482,0,0.03986710963,0,0,0,0,0.00664451827,0,0,0,0,0.01993355482,0,0,0,0,0
ODP846B,forcens_lgm,108,-3.05,-90.49,0,0,0,0,,0,0,,0,0,0.15,0.6076923077,0.04230769231,0,0,0,0,0,0.06153846154,0,0,0,0.01923076923,0,0,0.05,0,0,0,0,0,0,0,0,0,0.02692307692,0,0,0,0,0
