Event,Data_Source,Depth [m],Latitude,Longitude,symbiont-barren non-spinose,symbiont-barren spinose,symbiont-bearing non-spinose,symbiont-bearing spinose,symbiont-facultative non-spinose,symbiont-facultative spinose,symbiont-obligate spinose,undetermined non-spinose
MD95-2040,forcens_lgm,4.58,40.5818,-9.8612,0.484,0.223,0,0,0.179,0,0.108,0
MD95-2041,forcens_lgm,,37.833333,-9.510833,,,0.0022,0.0756,,0,,0
MD95-2042,forcens_lgm,,37.799833,-10.1665,,,0,0.0745928413717357,,0,,0
MD96-2048,forcens_lgm,,-26.1667,34.0167,0.44898245119,0.23054972035,0,0.07941760676,1.00038029408,0,,0
MD96-2085,forcens_lgm,,-29.7,12.93333333,,0.9317,0,0.00398,0.82992,0,0.26631,0
MD97-2121,forcens_lgm,740,-40.38,177.99,0.40978593269,0.24362895003,0,0,0.29561671766,0,0.03975535167,0
MD97-2121,forcens_lgm,749,-40.38,177.99,0.35585585581,0.17567567567,0,0,0.37837837843,0,0.07207207207,0
MD97-2121,forcens_lgm,830,-40.38,177.99,0.53878406713,0.1855345912,0,0,0.21698113205,0,0.01467505241,0
MD97-2138,forcens_lgm,,1.42,146.236,0.223488222935319,,0,0.297517212970414,,0,,0.0109490171990172
MD972142,forcens_lgm,2.775,12.69,119.47,0.00268817204,0.09677419355,0,0.05376344087,0.34408602155,0,0.47849462366,0.00537634409
MD972142,forcens_lgm,2.815,12.69,119.47,0.01724137931,0.09770114943,0,0.04310344828,0.36494252872,0,0.44252873559,0.00574712644
MD972142,forcens_lgm,2.895,12.69,119.47,0.00959232614,0.08393285372,0,0.03597122302,0.376498801,0,0.44604316555,0.00959232614
MD972142,forcens_lgm,2.975,12.69,119.47,0.03565365026,0.05432937182,0,0.05602716469,0.33955857388,0,0.480475382,0.00679117148
MD972142,forcens_lgm,3.055,12.69,119.47,0.0390625,0.1328125,0,0.04166666667,0.3177083333,0,0.4427083334,0.00520833333
MD972142,forcens_lgm,3.135,12.69,119.47,0.05865921788,0.05027932961,0,0.03351955307,0.3240223464,0,0.50837988825,0.01396648045
MD972148,forcens_lgm,9.955,19.8,117.54,0,0.1169354839,0,0.02822580645,0.49193548388,0,0.33064516125,0.01209677419
MD972148,forcens_lgm,10.035,19.8,117.54,0,0.05072463768,0,0,0.59782608696,0,0.34420289855,0.00362318841
MD972148,forcens_lgm,10.115,19.8,117.54,0,0.05405405405,0,0.01801801802,0.60360360362,0,0.28828828832,0.0045045045
MD972148,forcens_lgm,10.195,19.8,117.54,0,0.05140186916,0,0.00934579439,0.67289719626,0,0.23831775701,0.0046728972
MD972148,forcens_lgm,10.275,19.8,117.54,0.01593625498,0.05179282869,0,0.03585657371,0.58167330681,0,0.29880478089,0
MD972148,forcens_lgm,10.435,19.8,117.54,0.01229508197,0.03278688525,0,0.00409836066,0.67213114752,0,0.25000000002,0
MD972148,forcens_lgm,10.515,19.8,117.54,0.00790513834,0.07114624506,0,0.04743083004,0.54150197629,0,0.28853754945,0
MD972148,forcens_lgm,10.595,19.8,117.54,0.00423728814,0.03813559322,0,0.02966101695,0.56779661021,0,0.32203389829,0.01271186441
MD972148,forcens_lgm,10.675,19.8,117.54,0.01382488479,0.0599078341,0,0.02764976958,0.64976958522,0,0.21658986175,0.00460829493
MD972148,forcens_lgm,10.755,19.8,117.54,0.01025641026,0.04615384615,0,0.04615384615,0.61025641026,0,0.24102564102,0.02051282051
MD972148,forcens_lgm,10.835,19.8,117.54,0.00660792952,0.06828193833,0,0.02422907489,0.64096916305,0,0.2268722467,0
MD972148,forcens_lgm,10.915,19.8,117.54,0.02786377709,0.04643962848,0,0.01238390092,0.61919504643,0,0.26315789478,0.00619195046
MD972148,forcens_lgm,11.075,19.8,117.54,0.01351351352,0.08445945946,0,0.01351351352,0.58108108108,0,0.29391891888,0.00675675676
MD972148,forcens_lgm,11.155,19.8,117.54,0.0102739726,0.10273972602,0,0.02397260274,0.53424657532,0,0.30479452057,0.01369863014
MD972148,forcens_lgm,11.235,19.8,117.54,0.01818181819,0.08363636364,0,0.02909090909,0.55636363638,0,0.28363636367,0.02545454545
MD972148,forcens_lgm,11.315,19.8,117.54,0,0.09375,0,0.01953125,0.546875,0,0.3203125,0.0078125
MD972148,forcens_lgm,11.395,19.8,117.54,0.01454545455,0.07636363636,0,0.01090909091,0.57090909096,0,0.3054545455,0.00727272727
MD972148,forcens_lgm,11.475,19.8,117.54,0.0221238938,0.08407079646,0,0.0221238938,0.50442477875,0,0.34513274334,0.01327433628
MD972148,forcens_lgm,11.555,19.8,117.54,0.01872659176,0.0936329588,0,0.01123595506,0.59176029961,0,0.25468164792,0.01498127341
MD972148,forcens_lgm,11.635,19.8,117.54,0.00737100737,0.1253071253,0,0.01474201474,0.56756756757,0,0.25552825549,0.01228501229
MD972148,forcens_lgm,11.715,19.8,117.54,0.01834862386,0.08944954128,0,0.0114678899,0.59862385322,0,0.23853211006,0.02752293578
MD972148,forcens_lgm,11.795,19.8,117.54,0.03374233129,0.07055214724,0,0.02760736197,0.63190184057,0,0.19325153371,0.02760736196
MD972148,forcens_lgm,11.875,19.8,117.54,0.01672240803,0.09698996656,0,0.02006688964,0.6053511706,0,0.23745819399,0.01337792642
MD972148,forcens_lgm,11.955,19.8,117.54,0.00925925926,0.09953703704,0,0.02777777778,0.54398148149,0,0.27083333332,0.01388888889
MD972148,forcens_lgm,12.035,19.8,117.54,0.01428571428,0.10476190478,0,0.00714285714,0.60238095233,0,0.2142857143,0.0119047619
MD972148,forcens_lgm,12.115,19.8,117.54,0.01246882793,0.072319202,0,0.01246882794,0.59102244392,0,0.27680798005,0.01246882793
MD972148,forcens_lgm,12.195,19.8,117.54,0.00350877193,0.05614035088,0,0.00701754386,0.7473684211,0,0.17894736843,0
MD972148,forcens_lgm,12.275,19.8,117.54,0,0.07116104869,0,0.0074906367,0.65917602992,0,0.25093632957,0.01123595506
MD972148,forcens_lgm,12.355,19.8,117.54,0,0.1133603239,0,0.01619433198,0.58906882592,0,0.27327935222,0.00607287449
MD972148,forcens_lgm,12.435,19.8,117.54,0.00221238938,0.08185840708,0,0.0221238938,0.61283185839,0,0.27433628317,0.00442477876
MD972148,forcens_lgm,12.515,19.8,117.54,0.00409836066,0.0881147541,0,0.01844262295,0.62909836063,0,0.25409836065,0.00409836066
MD972148,forcens_lgm,12.595,19.8,117.54,0.00205761317,0.04732510288,0,0.02057613169,0.6851851852,0,0.24074074072,0.00205761317
MD972148,forcens_lgm,12.675,19.8,117.54,0.00531914894,0.08244680851,0,0.01861702127,0.54787234039,0,0.28989361698,0.01063829787
MD972148,forcens_lgm,12.755,19.8,117.54,0,0.06896551724,0,0.00766283525,0.67049808433,0,0.21455938698,0.00766283525
MD972148,forcens_lgm,12.835,19.8,117.54,0.0021691974,0.0737527115,0,0.02169197396,0.59436008675,0,0.26898047719,0.0021691974
MD972148,forcens_lgm,12.915,19.8,117.54,0,0.0618556701,0,0.02577319588,0.63917525771,0,0.25257731956,0.00515463918
MD972151,forcens_lgm,5.475,8.73,109.87,0.044304,0.044304,0,0.03481,0.462026,0,0.389241,0.015823
MD972151,forcens_lgm,5.555,8.73,109.87,0.047848,0.038278,0,0.00957,0.4689,0,0.382775,0.019139
MD972151,forcens_lgm,5.635,8.73,109.87,0.014836,0.071217,0,0.026706,0.48368,0,0.376855,0.008902
MD972151,forcens_lgm,5.715,8.73,109.87,0.044554,0.059406,0,0.019801,0.396039,0,0.440593,0.014851
MD972151,forcens_lgm,5.795,8.73,109.87,0.039841,0.039841,0,0.027888,0.422311,0,0.442231,0.015936
MD972151,forcens_lgm,5.875,8.73,109.87,0.035031,0.035032,0,0.022293,0.426751,0,0.449044,0.012739
MD972151,forcens_lgm,5.955,8.73,109.87,0.030303,0.037879,0,0.026515,0.431818,0,0.431818,0.037879
MD972151,forcens_lgm,6.035,8.73,109.87,0.018868,0.079245,0,0.033963,0.328303,0,0.498113,0.015094
MD972151,forcens_lgm,6.115,8.73,109.87,0.033419,0.059126,0,0.033419,0.419024,0,0.434446,0.010283
MD972151,forcens_lgm,6.195,8.73,109.87,0.020173,0.040346,0,0.028818,0.443804,0,0.446687,0.005764
MD972151,forcens_lgm,6.275,8.73,109.87,0.038673,0.055248,0,0.005525,0.43094,0,0.447514,0.013812
MD972151,forcens_lgm,6.355,8.73,109.87,0.008438,0.029536,0,0.021097,0.392405,0,0.502109,0.021097
MD972151,forcens_lgm,6.435,8.73,109.87,0.015946,0.034169,0,0.013667,0.414579,0,0.501138,0.01139
MD972151,forcens_lgm,6.515,8.73,109.87,0.005076,0.050761,0,0.020304,0.48731,0,0.426396,0.010152
MD98-2195,forcens_lgm,,31.64,128.94,,,0,,,0,,0
MD98-2196,forcens_lgm,,29.88,128.61,0.398958701826321,,0.00311526479750779,0.137777416581264,,0.00394477317554241,,0.0264865436849306
MD99-2281,forcens_lgm,,60.341833,-9.455667,,,0,0,,0,0,0
MD99-2285,forcens_lgm,,62.6938,-3.5723,,0.13857163616,0,0,0.05567448326,0,0,0
MD99-2303,forcens_lgm,2.1,77.519667,8.399667,0.947530864197531,0.0524691358024691,0,0,0,0,0,0
MD99-2303,forcens_lgm,2.2,77.519667,8.399667,0.947852760736196,0.049079754601227,0,0,0,0,0,0
MD99-2303,forcens_lgm,2.3,77.519667,8.399667,0.943977591036414,0.0560224089635854,0,0,0,0,0,0
MD99-2303,forcens_lgm,2.4,77.519667,8.399667,0.948012232415902,0.0519877675840979,0,0,0,0,0,0
MD99-2303,forcens_lgm,2.5,77.519667,8.399667,0.935483870967742,0.0586510263929619,0,0,0,0,0,0
MD99-2303,forcens_lgm,2.6,77.519667,8.399667,0.968944099378882,0.031055900621118,0,0,0,0,0,0
MD99-2303,forcens_lgm,2.7,77.519667,8.399667,0.983660130718954,0.0130718954248366,0,0,0,0,0,0
MD99-2303,forcens_lgm,2.8,77.519667,8.399667,0.956953642384106,0.043046357615894,0,0,0,0,0,0
MD99-2304,forcens_lgm,4.55,77.621067,9.948333,,0,0,0,0,0,0,0
MD99-2304,forcens_lgm,4.58,77.621067,9.948333,,0,0,0,0,0,0,0
MD99-2304,forcens_lgm,4.61,77.621067,9.948333,,0,0,0,0,0,0,0
MD99-2304,forcens_lgm,4.73,77.621067,9.948333,,0,0,0,0,0,0,0
MD99-2304,forcens_lgm,4.76,77.621067,9.948333,,0,0,0,0,0,0,0
MD99-2304,forcens_lgm,4.79,77.621067,9.948333,,0,0,0,0,0,0,0
MD99-2304,forcens_lgm,4.82,77.621067,9.948333,,0,0,0,0,0,0,0
MD99-2304,forcens_lgm,4.85,77.621067,9.948333,,0,0,0,0,0,0,0
MD99-2304,forcens_lgm,4.88,77.621067,9.948333,,0,0,0,0,0,0,0
MD99-2304,forcens_lgm,4.91,77.621067,9.948333,,0,0,0,0,0,0,0
MD99-2304,forcens_lgm,4.94,77.621067,9.948333,,0,0,0,0,0,0,0
MD99-2304,forcens_lgm,5.21,77.621067,9.948333,,0,0,0,0,0,0,0
MD99-2304,forcens_lgm,5.27,77.621067,9.948333,,0,0,0,0,0,0,0
MD99-2304,forcens_lgm,5.3,77.621067,9.948333,,0,0,0,0,0,0,0
MD99-2304,forcens_lgm,5.39,77.621067,9.948333,,0,0,0,0,0,0,0
MD99-2304,forcens_lgm,5.48,77.621067,9.948333,,0,0,0,0,0,0,0
MD99-2304,forcens_lgm,5.57,77.621067,9.948333,,0,0,0,0,0,0,0
MD99-2331,forcens_lgm,,42.15,-9.68333,,,0,0.00210084033613445,,0,0.904579523719027,0
MD99-2339,forcens_lgm,,35.8855,-7.52783,,,0.00198766289,0.14221881344,,0,,0
MD992344,forcens_lgm,,41.997,4.836,0,0,0,0,0,0,0,0
MD992346,forcens_lgm,,42.044,4.151,,,0,0,,0,0.18,0
ME0005A-3JC,forcens_lgm,,15.65666667,-95.2805,0.6110862468919,,0.0775226792327428,0.102655320269925,,0,0.583833156562008,0.0118343195266272
NA87-22,forcens_lgm,3.8,55.5,-14.5833,0.909,0.031,0,0,0.061,0,0,0
NA87-22,forcens_lgm,3.9,55.5,-14.5833,0.941,0.028,0,0,0.032,0,0,0
NA87-22,forcens_lgm,4,55.5,-14.5833,0.888,0.092,0,0,0.021,0,0,0
NA87-22,forcens_lgm,4.1,55.5,-14.5833,0.918,0.041,0,0,0.041,0,0,0
NA87-22,forcens_lgm,4.2,55.5,-14.5833,0.892,0.049,0,0,0.058,0,0,0
NA87-22,forcens_lgm,4.3,55.5,-14.5833,0.916,0.071,0,0,0.013,0,0,0
NA87-22,forcens_lgm,4.4,55.5,-14.5833,0.948,0.033,0,0,0.019,0,0,0
NS07-25,forcens_lgm,,6.66575,113.5489333,0.327736920980637,0.191510208585073,0,0.0314672858348837,,0,,0.0234423646061313
OD-041-04,forcens_lgm,0.14,84.0292,11.2383,0.993,0,0,0,0.007,0,0,0
OD-041-04,forcens_lgm,0.15,84.0292,11.2383,0.998,0.001,0,0,0.001,0,0,0
ODP 658C,forcens_lgm,,20.7492,-18.5808,,,0,0.0192206988666499,0.780247571723955,0,0.143444400037909,0
ODP 969,forcens_lgm,,33.839,24.884,0,0,0,0,0,0,0,0
ODP 973,forcens_lgm,,35.78,18.948,0,0,0,0,0,0,0,0
ODP 975,forcens_lgm,,38.89,4.5,0,0,0,0,0,0,0,0
ODP 977,forcens_lgm,,36.0317,-1.95528,0,0,0,0,0,0,0,0
ODP Site 883D,forcens_lgm,116,51.199,167.768,0.91030684503,0.089693155,0,0,0,0,0,0
ODP Site 883D,forcens_lgm,120,51.199,167.768,0.88828337872,0.1117166213,0,0,0,0,0,0
ODP Site 883D,forcens_lgm,123,51.199,167.768,0.86877828049,0.1312217195,0,0,0,0,0,0
ODP Site 883D,forcens_lgm,126,51.199,167.768,0.87358916483,0.1264108352,0,0,0,0,0,0
ODP Site 883D,forcens_lgm,130,51.199,167.768,0.86338797811,0.13114754094,0,0,0.00546448087,0,0,0
ODP Site 883D,forcens_lgm,133,51.199,167.768,0.87142857145,0.1285714286,0,0,0,0,0,0
ODP Site 883D,forcens_lgm,136,51.199,167.768,0.90989010989,0.08791208791,0,0,0,0,0.0021978022,0
ODP Site 883D,forcens_lgm,140,51.199,167.768,0.94382022469,0.05617977528,0,0,0,0,0,0
ODP Site 883D,forcens_lgm,143,51.199,167.768,0.92727272723,0.07272727273,0,0,0,0,0,0
ODP Site 883D,forcens_lgm,145,51.199,167.768,0.91176470591,0.08823529412,0,0,0,0,0,0
ODP site 828,forcens_lgm,12.38,-15.2889,166.2839,0.0258,0.0774,0,0.0128,0.3356,0,0.5221,0
ODP122-760A,forcens_lgm,0.39,-16.922,115.5413333,0,0,0,0,0,0,0,0
ODP122-762B,forcens_lgm,0.8,-19.88733333,112.254,0,0,0,0,0,0,0,0
ODP506B,forcens_lgm,97,0.61,-86.092,0.0619047619,0.17619047618,0,0.00238095238,0.59285714287,0,0.09761904762,0
ODP506B,forcens_lgm,100,0.61,-86.092,0.07610993657,0.1226215645,0,0.01268498943,0.63213530659,0,0.08245243128,0
ODP506B,forcens_lgm,102,0.61,-86.092,0.07303370786,0.1207865169,0,0.01123595506,0.64044943819,0,0.05617977528,0
ODP506B,forcens_lgm,110,0.61,-86.092,0.03134796239,0.08150470219,0,0.00940438871,0.71786833855,0,0.05956112853,0
ODP506B,forcens_lgm,114,0.61,-86.092,0.03072625698,0.1005586592,0,0.00558659218,0.66201117314,0,0.09776536314,0
ODP506B,forcens_lgm,118,0.61,-86.092,0.02906976744,0.1308139535,0,0.00581395348,0.63662790696,0,0.08720930233,0
ODP677B,forcens_lgm,104,1.202,-83.737,0.08092485549,0.07514450867,0,0.00578034682,0.65606936417,0,0.08959537572,0
ODP677B,forcens_lgm,107,1.202,-83.737,0.09302325581,0.05647840532,0,0,0.67441860466,0,0.06976744186,0
ODP677B,forcens_lgm,110,1.202,-83.737,0.05637982196,0.06528189911,0,0,0.71810089017,0,0.08902077151,0
ODP677B,forcens_lgm,113,1.202,-83.737,0.07277628032,0.06738544474,0,0.00539083558,0.61994609166,0,0.09703504043,0
ODP677B,forcens_lgm,116,1.202,-83.737,0.05537459283,0.04885993485,0,0.00325732899,0.70358306188,0,0.07817589576,0
ODP677B,forcens_lgm,119,1.202,-83.737,0.08888888888,0.06031746032,0,0,0.62222222227,0,0.07936507936,0
ODP846B,forcens_lgm,78,-3.05,-90.49,0.03,0.1233333333,0,0,0.74666666667,0,0.06333333333,0
ODP846B,forcens_lgm,81,-3.05,-90.49,0.04081632653,0.2653061224,0,0,0.62099125368,0,0.02040816327,0
ODP846B,forcens_lgm,85,-3.05,-90.49,0.07333333334,0.1933333333,0,0.00666666666,0.6566666667,0,0.03,0
ODP846B,forcens_lgm,88,-3.05,-90.49,0.1223529412,0.2141176471,0,0,0.60235294123,0,0.02588235294,0
ODP846B,forcens_lgm,89,-3.05,-90.49,0.05466237942,0.1382636656,0,0,0.69774919607,0,0.06109324759,0
ODP846B,forcens_lgm,93,-3.05,-90.49,0.02640264026,0.19141914186,0,0,0.69966996693,0,0.03630363036,0
ODP846B,forcens_lgm,97,-3.05,-90.49,0.05647840531,0.10631229234,0,0,0.75083056475,0,0.04318936877,0
ODP846B,forcens_lgm,100,-3.05,-90.49,0.1380368098,0.1503067485,0,0,0.62576687121,0,0.04907975461,0
ODP846B,forcens_lgm,104,-3.05,-90.49,0.02990033222,0.13289036547,0,0,0.74086378736,0,0.0830564784,0
ODP846B,forcens_lgm,108,-3.05,-90.49,0.04230769231,0.06153846154,0,0,0.78461538462,0,0.06923076923,0
OMEXII-9K,forcens_lgm,,42.33233333,-9.698666667,,,0,0.00402084405558415,,0,0.658436940997286,0
P69,forcens_lgm,3.9,-40.39666667,177.9966667,0,0,0,0,0,0,0,0
PC17,forcens_lgm,370,21.36,-158.19,0.0457,0.0256,0,0.1828,0.0932,0,0.5942,0.0018
PC17,forcens_lgm,374,21.36,-158.19,0.0737,0.0246,0,0.145,0.091,0,0.5921,0.0098
PC17,forcens_lgm,378,21.36,-158.19,0.0504,0.0192,0,0.137,0.1322,0,0.6106,0.0024
PE109-13,forcens_lgm,,42.572,-9.69,,,0,0,,0.0028169014084507,,0
PO200_10_28_1,forcens_lgm,,41.488,-9.722,,,0,0,0.904,0.003,0.382,0
PS1230-1,forcens_lgm,0.24,78.8553,-4.7812,1,0,0,0,0,0,0,0
PS1230-1,forcens_lgm,0.26,78.8553,-4.7812,1,0,0,0,0,0,0,0
PS1533-3,forcens_lgm,0.73,82.0317,15.1908,0.984,0.015,0,0,0.001,0,0,0
PS1533-3,forcens_lgm,0.79,82.0317,15.1908,0.985,0.015,0,0,0,0,0,0
PS1730-2,forcens_lgm,0.9,70.1165,-17.6943,1,0,0,0,0,0,0,0
PS1919-2,forcens_lgm,0.23,74.9967,-11.8267,1,0,0,0,0,0,0,0
PS1919-2,forcens_lgm,0.36,74.9967,-11.8267,1,0,0,0,0,0,0,0
PS1922-1,forcens_lgm,1.32,75.0003,-8.771,,0,0,0,0,0,0,0
PS1922-1,forcens_lgm,1.56,75.0003,-8.771,,0,0,0,0,0,0,0
PS1927-2,forcens_lgm,0.72,71.4967,-17.1483,1,0,0,0,0,0,0,0
PS1927-2,forcens_lgm,0.8,71.4967,-17.1483,1,0,0,0,0,0,0,0
PS1927-2,forcens_lgm,0.9,71.4967,-17.1483,1,0,0,0,0,0,0,0
PS1951-1,forcens_lgm,0.83,68.8417,-20.825,1,0,0,0,0,0,0,0
PS1951-1,forcens_lgm,0.94,68.8417,-20.825,1,0,0,0,0,0,0,0
PS1951-1,forcens_lgm,1,68.8417,-20.825,1,0,0,0,0,0,0,0
PS2129-1,forcens_lgm,0.3,81.3667,17.4717,0.997,0,0,0,0.003,0,0,0
PS2129-1,forcens_lgm,0.4,81.3667,17.4717,0.992,0.002,0,0,0.006,0,0,0
PS2138-1,forcens_lgm,1.72,81.535,30.5933,1,0,0,0,0,0,0,0
PS2138-1,forcens_lgm,1.92,81.535,30.5933,0.998,0.002,0,0,0,0,0,0
PS2138-1,forcens_lgm,2.13,81.535,30.5933,0.994,0.006,0,0,0,0,0,0
PS2138-1,forcens_lgm,2.23,81.535,30.5933,1,0,0,0,0,0,0,0
PS2446-4,forcens_lgm,3.1,82.3967,40.9083,1,0,0,0,0,0,0,0
PS2446-4,forcens_lgm,3.3,82.3967,40.9083,1,0,0,0,0,0,0,0
PS2446-4,forcens_lgm,3.5,82.3967,40.9083,1,0,0,0,0,0,0,0
PS2613-6,forcens_lgm,0.35,74.1767,-0.48,0.999,0,0,0,0.001,0,0,0
PS2613-6,forcens_lgm,0.4,74.1767,-0.48,1,0,0,0,0,0,0,0
PS2644-5,forcens_lgm,,67.8667,-21.765,,0,0,0,0,0,0,0
PS2837-5,forcens_lgm,3.89,81.2333,2.3817,0.996,0,0,0,0.004,0,0,0
PS2837-5,forcens_lgm,3.95,81.2333,2.3817,0.997,0,0,0,0.003,0,0,0
PS2837-5,forcens_lgm,3.97,81.2333,2.3817,1,0,0,0,0,0,0,0
PS2876-1,forcens_lgm,0.17,81.759,-9.4355,0.999,0,0,0,0.001,0,0,0
PS2876-1,forcens_lgm,0.27,81.759,-9.4355,0.993,0,0,0,0.006,0,0,0
PS2876-1,forcens_lgm,0.61,81.759,-9.4355,1,0,0,0,0,0,0,0
PS2876-1,forcens_lgm,0.83,81.759,-9.4355,0.999,0,0,0,0.001,0,0,0
PS2887-1,forcens_lgm,0.5,79.6,-4.6077,0.999,0,0,0,0.001,0,0,0
PS2887-1,forcens_lgm,0.52,79.6,-4.6077,1,0,0,0,0,0,0,0
PS2887-1,forcens_lgm,0.56,79.6,-4.6077,1,0,0,0,0,0,0,0
Q200,forcens_lgm,0.59,-45.995,172.025,0,0,0,0,0,0,0,0
Q585,forcens_lgm,0.73,-49.70333333,-177.99,0,0,0,0,0,0,0,0
R657 (S),forcens_lgm,0.5,-42.53333333,-178.4916667,0,0,0,0,0,0,0,0
R657 (W),forcens_lgm,0.5,-42.53333333,-178.4916667,0,0,0,0,0,0,0,0
RC08-018,forcens_lgm,20,-24.067,-15.117,0.0827067669172932,0.0350877192982456,0,0.107769423558897,0.233082706766917,0,0.533834586466165,0
RC08-039,forcens_lgm,0.7,-42.88333333,42.35,0,0,0,0,0,0,0,0
RC08-078,forcens_lgm,0.5,-44.78333333,-175.7666667,0,0,0,0,0,0,0,0
RC08-145,forcens_lgm,35,33.569,-62.383,0.249350649350649,0.223376623376623,0,0.0207792207792208,0.264935064935065,0,0.218181818181818,0.0025974025974026
RC09-049,forcens_lgm,70,11.184,-58.585,0.0746606334841629,0.0475113122171946,0,0.0384615384615385,0.149321266968326,0,0.678733031674208,0
RC09-049,forcens_lgm,85,11.184,-58.585,0.0805369127516779,0.0771812080536913,0,0.0402684563758389,0.167785234899329,0,0.61744966442953,0.0100671140939597
RC09-148,forcens_lgm,0.19,-29.68,113.7,0,0,0,0,0,0,0,0
RC09-150 (P),forcens_lgm,0.8,-31.28333333,114.5516667,0,0,0,0,0,0,0,0
RC09-150 (W),forcens_lgm,0.9,-31.28333333,114.5516667,0,0,0,0,0,0,0,0
RC09-161,forcens_lgm,1.6,19.56833333,59.595,0,0,0,0,0,0,0,0
RC09-162,forcens_lgm,0.5,19.07666667,60.42166667,0,0,0,0,0,0,0,0
RC09-225,forcens_lgm,135,54.968,-15.385,0.965,0.015,0,0,0.02,0,0,0
RC10-050,forcens_lgm,100,11.767,-81.086,0.0700636942675159,0.00636942675159236,0,0.0191082802547771,0.213375796178344,0,0.687898089171975,0
RC10-11,forcens_lgm,20,-11.183,-162.917,0.00411099691675231,0.0102774922918808,0,0.065775950668037,0.350462487153135,0,0.564234326824255,0
RC10-131,forcens_lgm,0.3,-14.53,157.97,0,0,0,0,0,0,0,0
RC10-16,forcens_lgm,9,33.083,158,0.2,0.120481927710843,0,0,0.624096385542169,0,0.0530120481927711,0.00240963855421687
RC10-62,forcens_lgm,51,3.333,-101.717,0.0565217391304348,0.0434782608695652,0,0.0130434782608696,0.760869565217391,0,0.126086956521739,0
RC10-97,forcens_lgm,44,0.917,-134.317,0.286792452830189,0.0289308176100629,0,0,0.623899371069182,0,0.0389937106918239,0.0213836477987421
RC11-021,forcens_lgm,30,-17.252,-35.967,0.0231958762886598,0.0077319587628866,0,0.0283505154639175,0.170103092783505,0,0.742268041237113,0
RC11-026,forcens_lgm,30,-28.583,-30.051,0.171912832929782,0.036319612590799,0,0.0338983050847458,0.150121065375303,0,0.583535108958838,0
RC11-086,forcens_lgm,45,-35.78,18.45,0.538461538461538,0.0817307692307692,0,0.00480769230769231,0.247596153846154,0,0.0961538461538461,0
RC11-120,forcens_lgm,0.74,-43.51666667,79.86666667,0,0,0,0,0,0,0,0
RC11-121,forcens_lgm,0.4,-39.71666667,82.25,0,0,0,0,0,0,0,0
RC11-126,forcens_lgm,0.2,-30.06666667,94.41666667,0,0,0,0,0,0,0,0
RC11-134,forcens_lgm,0.1,-33.06666667,110.55,0,0,0,0,0,0,0,0
RC11-145,forcens_lgm,0.29,-25.48333333,110.0166667,0,0,0,0,0,0,0,0
RC11-147,forcens_lgm,0.6,-19.05833333,112.75,0,0,0,0,0,0,0,0
RC11-210,forcens_lgm,40,1.817,-140.05,0.381625441696113,0.0353356890459364,0,0.0141342756183746,0.477031802120141,0,0.0671378091872792,0.0141342756183746
RC11-213,forcens_lgm,15,-6.133,-140.85,0.0542857142857143,0.0857142857142857,0,0.0642857142857143,0.412857142857143,0.00142857142857143,0.284285714285714,0.0728571428571429
RC11-22,forcens_lgm,30,-14.817,-139.967,0.022,0.017,0,0.094,0.29,0.002,0.553,0.015
RC11-23,forcens_lgm,45,-8.8,-110.8,0.153846153846154,0.0727272727272727,0,0.00559440559440559,0.478321678321678,0.0041958041958042,0.239160839160839,0.0307692307692308
RC11-86,forcens_lgm,0.4,-35.78,18.45,0.646,0.132,0,0,0.174,0,0.045,0
RC11-86,forcens_lgm,0.5,-35.78,18.45,0.6,0.125,0,0.007,0.23,0.003,0.034,0
RC12-10,forcens_lgm,40,-26,169.2,0.114239742558327,0.085277554304103,0,0.0080450522928399,0.274336283185841,0,0.514883346741754,0
RC12-109,forcens_lgm,0.4,-25.88333333,157.8666667,0,0,0,0,0,0,0,0
RC12-113 (A),forcens_lgm,0.5,-24.88,163.52,0,0,0,0,0,0,0,0
RC12-113 (M),forcens_lgm,0.4,-24.88,163.52,0.0458,0.0817,0,0.0361,0.2548,0,0.5393,0
RC12-234,forcens_lgm,70,-55.135,-63.985,0.885117493472585,0.0913838120104439,0,0,0.0130548302872063,0,0,0
RC12-241,forcens_lgm,70,-43.467,-57.651,0.375722543352601,0.326589595375723,0,0,0.257225433526012,0,0,0
RC12-267,forcens_lgm,0.73,-38.68,-25.78,0.576,0.042,0,0,0.379,0,0.004,0
RC12-291,forcens_lgm,80,-42.584,-17.8,0.512422360248447,0.229813664596273,0,0,0.226708074534162,0,0.0062111801242236,0
RC12-294,forcens_lgm,0.4,-37.27,-10.1,0.383,0.452,0,0,0.15,0,0.016,0
RC12-294,forcens_lgm,0.45,-37.27,-10.1,0.312,0.498,0,0,0.183,0,0.006,0
RC12-294,forcens_lgm,0.46,-37.27,-10.1,0.451,0.403,0,0,0.14,0,0.006,0
RC12-294,forcens_lgm,0.48,-37.27,-10.1,0.495,0.359,0,0,0.143,0.001,0.002,0
RC12-294,forcens_lgm,0.5,-37.27,-10.1,0.372,0.428,0,0,0.166,0,0.035,0
RC12-294,forcens_lgm,0.53,-37.27,-10.1,0.433,0.386,0.001,0,0.169,0,0.009,0
RC12-294,forcens_lgm,0.55,-37.27,-10.1,0.262,0.521,0,0,0.211,0,0.006,0
RC12-328,forcens_lgm,0.3,-3.95,60.6,0.07,0.07,0,0.03,0.327,0,0.495,0.006
