Core,Coring device,Latitude,Longitude,Water depth (m),Ocean,Sample depth - upper (m),Symbiosis,Spine,Relative Abundance
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.05,undetermined,non-spinose,0
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.1,symbiont-barren,non-spinose,0.992
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.1,symbiont-barren,spinose,0.006
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.1,symbiont-bearing,non-spinose,0
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.1,symbiont-bearing,spinose,0
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.1,symbiont-facultative,non-spinose,0.002
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.1,symbiont-facultative,spinose,0
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.1,symbiont-obligate,spinose,0
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.1,undetermined,non-spinose,0
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.15,symbiont-barren,non-spinose,0.991
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.15,symbiont-barren,spinose,0.007
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.15,symbiont-bearing,non-spinose,0
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.15,symbiont-bearing,spinose,0
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.15,symbiont-facultative,non-spinose,0.002
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.15,symbiont-facultative,spinose,0
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.15,symbiont-obligate,spinose,0
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.15,undetermined,non-spinose,0
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.2,symbiont-barren,non-spinose,0.975
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.2,symbiont-barren,spinose,0.017
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.2,symbiont-bearing,non-spinose,0
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.2,symbiont-bearing,spinose,0
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.2,symbiont-facultative,non-spinose,0.004
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.2,symbiont-facultative,spinose,0.003
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.2,symbiont-obligate,spinose,0.001
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.2,undetermined,non-spinose,0
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.21,symbiont-barren,non-spinose,0.979
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.21,symbiont-barren,spinose,0.017
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.21,symbiont-bearing,non-spinose,0
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.21,symbiont-bearing,spinose,0
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.21,symbiont-facultative,non-spinose,0.002
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.21,symbiont-facultative,spinose,0
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.21,symbiont-obligate,spinose,0.002
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.21,undetermined,non-spinose,0
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.22,symbiont-barren,non-spinose,0.983
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.22,symbiont-barren,spinose,0.016
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.22,symbiont-bearing,non-spinose,0
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.22,symbiont-bearing,spinose,0
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.22,symbiont-facultative,non-spinose,0
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.22,symbiont-facultative,spinose,0
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.22,symbiont-obligate,spinose,0.001
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.22,undetermined,non-spinose,0
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.23,symbiont-barren,non-spinose,0.967
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.23,symbiont-barren,spinose,0.03
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.23,symbiont-bearing,non-spinose,0
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.23,symbiont-bearing,spinose,0
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.23,symbiont-facultative,non-spinose,0.001
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.23,symbiont-facultative,spinose,0
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.23,symbiont-obligate,spinose,0.002
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.23,undetermined,non-spinose,0
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.24,symbiont-barren,non-spinose,0.962
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.24,symbiont-barren,spinose,0.036
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.24,symbiont-bearing,non-spinose,0
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.24,symbiont-bearing,spinose,0
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.24,symbiont-facultative,non-spinose,0.001
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.24,symbiont-facultative,spinose,0
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.24,symbiont-obligate,spinose,0.001
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.24,undetermined,non-spinose,0
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.25,symbiont-barren,non-spinose,0.963
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.25,symbiont-barren,spinose,0.033
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.25,symbiont-bearing,non-spinose,0
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.25,symbiont-bearing,spinose,0
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.25,symbiont-facultative,non-spinose,0.003
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.25,symbiont-facultative,spinose,0
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.25,symbiont-obligate,spinose,0.001
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.25,undetermined,non-spinose,0
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.26,symbiont-barren,non-spinose,0.97
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.26,symbiont-barren,spinose,0.025
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.26,symbiont-bearing,non-spinose,0
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.26,symbiont-bearing,spinose,0
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.26,symbiont-facultative,non-spinose,0.004
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.26,symbiont-facultative,spinose,0
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.26,symbiont-obligate,spinose,0.001
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.26,undetermined,non-spinose,0
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.27,symbiont-barren,non-spinose,0.955
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.27,symbiont-barren,spinose,0.039
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.27,symbiont-bearing,non-spinose,0
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.27,symbiont-bearing,spinose,0
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.27,symbiont-facultative,non-spinose,0.004
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.27,symbiont-facultative,spinose,0
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.27,symbiont-obligate,spinose,0.002
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.27,undetermined,non-spinose,0
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.28,symbiont-barren,non-spinose,0.963
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.28,symbiont-barren,spinose,0.029
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.28,symbiont-bearing,non-spinose,0
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.28,symbiont-bearing,spinose,0
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.28,symbiont-facultative,non-spinose,0.008
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.28,symbiont-facultative,spinose,0
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.28,symbiont-obligate,spinose,0
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.28,undetermined,non-spinose,0
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.29,symbiont-barren,non-spinose,0.681
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.29,symbiont-barren,spinose,0.257
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.29,symbiont-bearing,non-spinose,0
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.29,symbiont-bearing,spinose,0
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.29,symbiont-facultative,non-spinose,0.053
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.29,symbiont-facultative,spinose,0
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.29,symbiont-obligate,spinose,0.009
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.29,undetermined,non-spinose,0
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.3,symbiont-barren,non-spinose,0.453
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.3,symbiont-barren,spinose,0.463
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.3,symbiont-bearing,non-spinose,0.002
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.3,symbiont-bearing,spinose,0
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.3,symbiont-facultative,non-spinose,0.062
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.3,symbiont-facultative,spinose,0
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.3,symbiont-obligate,spinose,0.022
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.3,undetermined,non-spinose,0
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.31,symbiont-barren,non-spinose,0.526
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.31,symbiont-barren,spinose,0.392
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.31,symbiont-bearing,non-spinose,0
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.31,symbiont-bearing,spinose,0
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.31,symbiont-facultative,non-spinose,0.067
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.31,symbiont-facultative,spinose,0
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.31,symbiont-obligate,spinose,0.014
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.31,undetermined,non-spinose,0
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.32,symbiont-barren,non-spinose,0.912
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.32,symbiont-barren,spinose,0.083
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.32,symbiont-bearing,non-spinose,0
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.32,symbiont-bearing,spinose,0
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.32,symbiont-facultative,non-spinose,0.005
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.32,symbiont-facultative,spinose,0
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.32,symbiont-obligate,spinose,0
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.32,undetermined,non-spinose,0
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.33,symbiont-barren,non-spinose,0.951
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.33,symbiont-barren,spinose,0.044
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.33,symbiont-bearing,non-spinose,0
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.33,symbiont-bearing,spinose,0
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.33,symbiont-facultative,non-spinose,0.005
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.33,symbiont-facultative,spinose,0
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.33,symbiont-obligate,spinose,0
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.33,undetermined,non-spinose,0
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.34,symbiont-barren,non-spinose,0.959
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.34,symbiont-barren,spinose,0.035
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.34,symbiont-bearing,non-spinose,0
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.34,symbiont-bearing,spinose,0
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.34,symbiont-facultative,non-spinose,0.003
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.34,symbiont-facultative,spinose,0
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.34,symbiont-obligate,spinose,0.003
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.34,undetermined,non-spinose,0
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.35,symbiont-barren,non-spinose,0.976
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.35,symbiont-barren,spinose,0.021
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.35,symbiont-bearing,non-spinose,0
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.35,symbiont-bearing,spinose,0
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.35,symbiont-facultative,non-spinose,0.003
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.35,symbiont-facultative,spinose,0
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.35,symbiont-obligate,spinose,0
SO82_5-2,,59.1862,-30.9048,1416,North Atlantic,1.35,undetermined,non-spinose,0
SP08-004,,32.818,-18.518,3365,North Atlantic,30,symbiont-barren,non-spinose,0.218354430379747
SP08-004,,32.818,-18.518,3365,North Atlantic,30,symbiont-barren,spinose,0.240506329113924
SP08-004,,32.818,-18.518,3365,North Atlantic,30,symbiont-bearing,non-spinose,0
SP08-004,,32.818,-18.518,3365,North Atlantic,30,symbiont-bearing,spinose,0
SP08-004,,32.818,-18.518,3365,North Atlantic,30,symbiont-facultative,non-spinose,0.287974683544304
SP08-004,,32.818,-18.518,3365,North Atlantic,30,symbiont-facultative,spinose,0.00474683544303798
SP08-004,,32.818,-18.518,3365,North Atlantic,30,symbiont-obligate,spinose,0.248417721518987
SP08-004,,32.818,-18.518,3365,North Atlantic,30,undetermined,non-spinose,0
SU81-18,,37.767,-10.183,3155,North Atlantic,3.8,symbiont-barren,non-spinose,0.481
SU81-18,,37.767,-10.183,3155,North Atlantic,3.8,symbiont-barren,spinose,0.181
SU81-18,,37.767,-10.183,3155,North Atlantic,3.8,symbiont-bearing,non-spinose,0
SU81-18,,37.767,-10.183,3155,North Atlantic,3.8,symbiont-bearing,spinose,0
SU81-18,,37.767,-10.183,3155,North Atlantic,3.8,symbiont-facultative,non-spinose,0.3
SU81-18,,37.767,-10.183,3155,North Atlantic,3.8,symbiont-facultative,spinose,0
SU81-18,,37.767,-10.183,3155,North Atlantic,3.8,symbiont-obligate,spinose,0.038
SU81-18,,37.767,-10.183,3155,North Atlantic,3.8,undetermined,non-spinose,0
SU81-18,,37.767,-10.183,3155,North Atlantic,3.9,symbiont-barren,non-spinose,0.447
SU81-18,,37.767,-10.183,3155,North Atlantic,3.9,symbiont-barren,spinose,0.271
SU81-18,,37.767,-10.183,3155,North Atlantic,3.9,symbiont-bearing,non-spinose,0
SU81-18,,37.767,-10.183,3155,North Atlantic,3.9,symbiont-bearing,spinose,0
SU81-18,,37.767,-10.183,3155,North Atlantic,3.9,symbiont-facultative,non-spinose,0.204
SU81-18,,37.767,-10.183,3155,North Atlantic,3.9,symbiont-facultative,spinose,0
SU81-18,,37.767,-10.183,3155,North Atlantic,3.9,symbiont-obligate,spinose,0.079
SU81-18,,37.767,-10.183,3155,North Atlantic,3.9,undetermined,non-spinose,0
SU81-18,,37.767,-10.183,3155,North Atlantic,4,symbiont-barren,non-spinose,0.289
SU81-18,,37.767,-10.183,3155,North Atlantic,4,symbiont-barren,spinose,0.426
SU81-18,,37.767,-10.183,3155,North Atlantic,4,symbiont-bearing,non-spinose,0
SU81-18,,37.767,-10.183,3155,North Atlantic,4,symbiont-bearing,spinose,0
SU81-18,,37.767,-10.183,3155,North Atlantic,4,symbiont-facultative,non-spinose,0.206
SU81-18,,37.767,-10.183,3155,North Atlantic,4,symbiont-facultative,spinose,0
SU81-18,,37.767,-10.183,3155,North Atlantic,4,symbiont-obligate,spinose,0.076
SU81-18,,37.767,-10.183,3155,North Atlantic,4,undetermined,non-spinose,0
SU81-18,,37.767,-10.183,3155,North Atlantic,4.1,symbiont-barren,non-spinose,0.451
SU81-18,,37.767,-10.183,3155,North Atlantic,4.1,symbiont-barren,spinose,0.157
SU81-18,,37.767,-10.183,3155,North Atlantic,4.1,symbiont-bearing,non-spinose,0
SU81-18,,37.767,-10.183,3155,North Atlantic,4.1,symbiont-bearing,spinose,0
SU81-18,,37.767,-10.183,3155,North Atlantic,4.1,symbiont-facultative,non-spinose,0.273
SU81-18,,37.767,-10.183,3155,North Atlantic,4.1,symbiont-facultative,spinose,0
SU81-18,,37.767,-10.183,3155,North Atlantic,4.1,symbiont-obligate,spinose,0.119
SU81-18,,37.767,-10.183,3155,North Atlantic,4.1,undetermined,non-spinose,0
SU81-18,,37.767,-10.183,3155,North Atlantic,4.2,symbiont-barren,non-spinose,0.323
SU81-18,,37.767,-10.183,3155,North Atlantic,4.2,symbiont-barren,spinose,0.249
SU81-18,,37.767,-10.183,3155,North Atlantic,4.2,symbiont-bearing,non-spinose,0
SU81-18,,37.767,-10.183,3155,North Atlantic,4.2,symbiont-bearing,spinose,0.003
SU81-18,,37.767,-10.183,3155,North Atlantic,4.2,symbiont-facultative,non-spinose,0.327
SU81-18,,37.767,-10.183,3155,North Atlantic,4.2,symbiont-facultative,spinose,0
SU81-18,,37.767,-10.183,3155,North Atlantic,4.2,symbiont-obligate,spinose,0.097
SU81-18,,37.767,-10.183,3155,North Atlantic,4.2,undetermined,non-spinose,0
SU81-18,,37.767,-10.183,3155,North Atlantic,4.3,symbiont-barren,non-spinose,0.429
SU81-18,,37.767,-10.183,3155,North Atlantic,4.3,symbiont-barren,spinose,0.237
SU81-18,,37.767,-10.183,3155,North Atlantic,4.3,symbiont-bearing,non-spinose,0
SU81-18,,37.767,-10.183,3155,North Atlantic,4.3,symbiont-bearing,spinose,0
SU81-18,,37.767,-10.183,3155,North Atlantic,4.3,symbiont-facultative,non-spinose,0.253
SU81-18,,37.767,-10.183,3155,North Atlantic,4.3,symbiont-facultative,spinose,0
SU81-18,,37.767,-10.183,3155,North Atlantic,4.3,symbiont-obligate,spinose,0.08
SU81-18,,37.767,-10.183,3155,North Atlantic,4.3,undetermined,non-spinose,0
SU81-18,,37.767,-10.183,3155,North Atlantic,4.4,symbiont-barren,non-spinose,0.359
SU81-18,,37.767,-10.183,3155,North Atlantic,4.4,symbiont-barren,spinose,0.279
SU81-18,,37.767,-10.183,3155,North Atlantic,4.4,symbiont-bearing,non-spinose,0
SU81-18,,37.767,-10.183,3155,North Atlantic,4.4,symbiont-bearing,spinose,0
SU81-18,,37.767,-10.183,3155,North Atlantic,4.4,symbiont-facultative,non-spinose,0.275
SU81-18,,37.767,-10.183,3155,North Atlantic,4.4,symbiont-facultative,spinose,0
SU81-18,,37.767,-10.183,3155,North Atlantic,4.4,symbiont-obligate,spinose,0.088
SU81-18,,37.767,-10.183,3155,North Atlantic,4.4,undetermined,non-spinose,0
SU81-18,,37.767,-10.183,3155,North Atlantic,4.5,symbiont-barren,non-spinose,0.43
SU81-18,,37.767,-10.183,3155,North Atlantic,4.5,symbiont-barren,spinose,0.309
SU81-18,,37.767,-10.183,3155,North Atlantic,4.5,symbiont-bearing,non-spinose,0
SU81-18,,37.767,-10.183,3155,North Atlantic,4.5,symbiont-bearing,spinose,0.003
SU81-18,,37.767,-10.183,3155,North Atlantic,4.5,symbiont-facultative,non-spinose,0.198
SU81-18,,37.767,-10.183,3155,North Atlantic,4.5,symbiont-facultative,spinose,0
SU81-18,,37.767,-10.183,3155,North Atlantic,4.5,symbiont-obligate,spinose,0.059
SU81-18,,37.767,-10.183,3155,North Atlantic,4.5,undetermined,non-spinose,0
SU81-18,,37.767,-10.183,3155,North Atlantic,4.7,symbiont-barren,non-spinose,0.57
SU81-18,,37.767,-10.183,3155,North Atlantic,4.7,symbiont-barren,spinose,0.192
SU81-18,,37.767,-10.183,3155,North Atlantic,4.7,symbiont-bearing,non-spinose,0
SU81-18,,37.767,-10.183,3155,North Atlantic,4.7,symbiont-bearing,spinose,0.007
SU81-18,,37.767,-10.183,3155,North Atlantic,4.7,symbiont-facultative,non-spinose,0.155
SU81-18,,37.767,-10.183,3155,North Atlantic,4.7,symbiont-facultative,spinose,0
SU81-18,,37.767,-10.183,3155,North Atlantic,4.7,symbiont-obligate,spinose,0.074
SU81-18,,37.767,-10.183,3155,North Atlantic,4.7,undetermined,non-spinose,0
SU81-18,,37.767,-10.183,3155,North Atlantic,4.8,symbiont-barren,non-spinose,0.568
SU81-18,,37.767,-10.183,3155,North Atlantic,4.8,symbiont-barren,spinose,0.236
SU81-18,,37.767,-10.183,3155,North Atlantic,4.8,symbiont-bearing,non-spinose,0
SU81-18,,37.767,-10.183,3155,North Atlantic,4.8,symbiont-bearing,spinose,0.006
SU81-18,,37.767,-10.183,3155,North Atlantic,4.8,symbiont-facultative,non-spinose,0.142
SU81-18,,37.767,-10.183,3155,North Atlantic,4.8,symbiont-facultative,spinose,0
SU81-18,,37.767,-10.183,3155,North Atlantic,4.8,symbiont-obligate,spinose,0.046
SU81-18,,37.767,-10.183,3155,North Atlantic,4.8,undetermined,non-spinose,0
SU81-18,,37.767,-10.183,3155,North Atlantic,4.9,symbiont-barren,non-spinose,0.503
SU81-18,,37.767,-10.183,3155,North Atlantic,4.9,symbiont-barren,spinose,0.302
SU81-18,,37.767,-10.183,3155,North Atlantic,4.9,symbiont-bearing,non-spinose,0
SU81-18,,37.767,-10.183,3155,North Atlantic,4.9,symbiont-bearing,spinose,0
SU81-18,,37.767,-10.183,3155,North Atlantic,4.9,symbiont-facultative,non-spinose,0.142
SU81-18,,37.767,-10.183,3155,North Atlantic,4.9,symbiont-facultative,spinose,0
SU81-18,,37.767,-10.183,3155,North Atlantic,4.9,symbiont-obligate,spinose,0.052
SU81-18,,37.767,-10.183,3155,North Atlantic,4.9,undetermined,non-spinose,0
SU81-18,,37.767,-10.183,3155,North Atlantic,5,symbiont-barren,non-spinose,0.411
SU81-18,,37.767,-10.183,3155,North Atlantic,5,symbiont-barren,spinose,0.322
SU81-18,,37.767,-10.183,3155,North Atlantic,5,symbiont-bearing,non-spinose,0
SU81-18,,37.767,-10.183,3155,North Atlantic,5,symbiont-bearing,spinose,0
SU81-18,,37.767,-10.183,3155,North Atlantic,5,symbiont-facultative,non-spinose,0.212
SU81-18,,37.767,-10.183,3155,North Atlantic,5,symbiont-facultative,spinose,0
SU81-18,,37.767,-10.183,3155,North Atlantic,5,symbiont-obligate,spinose,0.055
SU81-18,,37.767,-10.183,3155,North Atlantic,5,undetermined,non-spinose,0
SU81-18,,37.767,-10.183,3155,North Atlantic,5.1,symbiont-barren,non-spinose,0.341
SU81-18,,37.767,-10.183,3155,North Atlantic,5.1,symbiont-barren,spinose,0.571
SU81-18,,37.767,-10.183,3155,North Atlantic,5.1,symbiont-bearing,non-spinose,0
SU81-18,,37.767,-10.183,3155,North Atlantic,5.1,symbiont-bearing,spinose,0
SU81-18,,37.767,-10.183,3155,North Atlantic,5.1,symbiont-facultative,non-spinose,0.077
SU81-18,,37.767,-10.183,3155,North Atlantic,5.1,symbiont-facultative,spinose,0
SU81-18,,37.767,-10.183,3155,North Atlantic,5.1,symbiont-obligate,spinose,0.01
SU81-18,,37.767,-10.183,3155,North Atlantic,5.1,undetermined,non-spinose,0
SU81-18,,37.767,-10.183,3155,North Atlantic,5.2,symbiont-barren,non-spinose,0.14
SU81-18,,37.767,-10.183,3155,North Atlantic,5.2,symbiont-barren,spinose,0.807
SU81-18,,37.767,-10.183,3155,North Atlantic,5.2,symbiont-bearing,non-spinose,0
SU81-18,,37.767,-10.183,3155,North Atlantic,5.2,symbiont-bearing,spinose,0
SU81-18,,37.767,-10.183,3155,North Atlantic,5.2,symbiont-facultative,non-spinose,0.053
SU81-18,,37.767,-10.183,3155,North Atlantic,5.2,symbiont-facultative,spinose,0
SU81-18,,37.767,-10.183,3155,North Atlantic,5.2,symbiont-obligate,spinose,0
SU81-18,,37.767,-10.183,3155,North Atlantic,5.2,undetermined,non-spinose,0
SU81-18,,37.767,-10.183,3155,North Atlantic,5.3,symbiont-barren,non-spinose,0.325
SU81-18,,37.767,-10.183,3155,North Atlantic,5.3,symbiont-barren,spinose,0.378
SU81-18,,37.767,-10.183,3155,North Atlantic,5.3,symbiont-bearing,non-spinose,0
SU81-18,,37.767,-10.183,3155,North Atlantic,5.3,symbiont-bearing,spinose,0
SU81-18,,37.767,-10.183,3155,North Atlantic,5.3,symbiont-facultative,non-spinose,0.269
SU81-18,,37.767,-10.183,3155,North Atlantic,5.3,symbiont-facultative,spinose,0
SU81-18,,37.767,-10.183,3155,North Atlantic,5.3,symbiont-obligate,spinose,0.028
SU81-18,,37.767,-10.183,3155,North Atlantic,5.3,undetermined,non-spinose,0
SU8107,Piston,35.57,-3.48,1375,Mediterranean,,symbiont-barren,non-spinose,0
SU8107,Piston,35.57,-3.48,1375,Mediterranean,,symbiont-barren,spinose,0
SU8107,Piston,35.57,-3.48,1375,Mediterranean,,symbiont-bearing,non-spinose,0
SU8107,Piston,35.57,-3.48,1375,Mediterranean,,symbiont-bearing,spinose,0
SU8107,Piston,35.57,-3.48,1375,Mediterranean,,symbiont-facultative,non-spinose,0
SU8107,Piston,35.57,-3.48,1375,Mediterranean,,symbiont-facultative,spinose,0
SU8107,Piston,35.57,-3.48,1375,Mediterranean,,symbiont-obligate,spinose,0
SU8107,Piston,35.57,-3.48,1375,Mediterranean,,undetermined,non-spinose,0
SU90-03,,40.505,-32.0533,2475,North Atlantic,0.97,symbiont-barren,non-spinose,0.389
SU90-03,,40.505,-32.0533,2475,North Atlantic,0.97,symbiont-barren,spinose,0.284
SU90-03,,40.505,-32.0533,2475,North Atlantic,0.97,symbiont-bearing,non-spinose,0
SU90-03,,40.505,-32.0533,2475,North Atlantic,0.97,symbiont-bearing,spinose,0
SU90-03,,40.505,-32.0533,2475,North Atlantic,0.97,symbiont-facultative,non-spinose,0.287
SU90-03,,40.505,-32.0533,2475,North Atlantic,0.97,symbiont-facultative,spinose,0
SU90-03,,40.505,-32.0533,2475,North Atlantic,0.97,symbiont-obligate,spinose,0.028
SU90-03,,40.505,-32.0533,2475,North Atlantic,0.97,undetermined,non-spinose,0
