Core,Coring device,Latitude,Longitude,Water depth (m),Ocean,Sample depth - upper (m),Symbiosis,Spine,Absolute Abundance
RC14-029,,-10.92333333,88.315,2869,Indian,0.2,symbiont-bearing,non-spinose,0
RC14-029,,-10.92333333,88.315,2869,Indian,0.2,symbiont-bearing,spinose,20
RC14-029,,-10.92333333,88.315,2869,Indian,0.2,symbiont-facultative,non-spinose,125
RC14-029,,-10.92333333,88.315,2869,Indian,0.2,symbiont-facultative,spinose,0
RC14-029,,-10.92333333,88.315,2869,Indian,0.2,symbiont-obligate,spinose,130
RC14-029,,-10.92333333,88.315,2869,Indian,0.2,undetermined,non-spinose,3
RC14-035,,-0.833333333,89.95,3021,Indian,0.4,symbiont-barren,non-spinose,13
RC14-035,,-0.833333333,89.95,3021,Indian,0.4,symbiont-barren,spinose,21
RC14-035,,-0.833333333,89.95,3021,Indian,0.4,symbiont-bearing,non-spinose,0
RC14-035,,-0.833333333,89.95,3021,Indian,0.4,symbiont-bearing,spinose,6
RC14-035,,-0.833333333,89.95,3021,Indian,0.4,symbiont-facultative,non-spinose,126
RC14-035,,-0.833333333,89.95,3021,Indian,0.4,symbiont-facultative,spinose,0
RC14-035,,-0.833333333,89.95,3021,Indian,0.4,symbiont-obligate,spinose,120
RC14-035,,-0.833333333,89.95,3021,Indian,0.4,undetermined,non-spinose,14
RC14-037,,1.466666667,90.16666667,2226,Indian,0.4,symbiont-barren,non-spinose,8
RC14-037,,1.466666667,90.16666667,2226,Indian,0.4,symbiont-barren,spinose,20
RC14-037,,1.466666667,90.16666667,2226,Indian,0.4,symbiont-bearing,non-spinose,0
RC14-037,,1.466666667,90.16666667,2226,Indian,0.4,symbiont-bearing,spinose,14
RC14-037,,1.466666667,90.16666667,2226,Indian,0.4,symbiont-facultative,non-spinose,126
RC14-037,,1.466666667,90.16666667,2226,Indian,0.4,symbiont-facultative,spinose,1
RC14-037,,1.466666667,90.16666667,2226,Indian,0.4,symbiont-obligate,spinose,122
RC14-037,,1.466666667,90.16666667,2226,Indian,0.4,undetermined,non-spinose,10
RC14-039,,5.85,90.517,2952,Indian,70,symbiont-barren,non-spinose,21
RC14-039,,5.85,90.517,2952,Indian,70,symbiont-barren,spinose,52
RC14-039,,5.85,90.517,2952,Indian,70,symbiont-bearing,non-spinose,0
RC14-039,,5.85,90.517,2952,Indian,70,symbiont-bearing,spinose,9
RC14-039,,5.85,90.517,2952,Indian,70,symbiont-facultative,non-spinose,248
RC14-039,,5.85,90.517,2952,Indian,70,symbiont-facultative,spinose,0
RC14-039,,5.85,90.517,2952,Indian,70,symbiont-obligate,spinose,140
RC14-039,,5.85,90.517,2952,Indian,70,undetermined,non-spinose,14
RC15-093,,-46.086,-13.218,2714,South Atlantic,102,symbiont-barren,non-spinose,181
RC15-093,,-46.086,-13.218,2714,South Atlantic,102,symbiont-barren,spinose,111
RC15-093,,-46.086,-13.218,2714,South Atlantic,102,symbiont-bearing,non-spinose,0
RC15-093,,-46.086,-13.218,2714,South Atlantic,102,symbiont-bearing,spinose,0
RC15-093,,-46.086,-13.218,2714,South Atlantic,102,symbiont-facultative,non-spinose,25
RC15-093,,-46.086,-13.218,2714,South Atlantic,102,symbiont-facultative,spinose,0
RC15-093,,-46.086,-13.218,2714,South Atlantic,102,symbiont-obligate,spinose,0
RC15-093,,-46.086,-13.218,2714,South Atlantic,102,undetermined,non-spinose,0
RC15-094,,-42.969,-20.851,3762,South Atlantic,120,symbiont-barren,non-spinose,309
RC15-094,,-42.969,-20.851,3762,South Atlantic,120,symbiont-barren,spinose,26
RC15-094,,-42.969,-20.851,3762,South Atlantic,120,symbiont-bearing,non-spinose,0
RC15-094,,-42.969,-20.851,3762,South Atlantic,120,symbiont-bearing,spinose,0
RC15-094,,-42.969,-20.851,3762,South Atlantic,120,symbiont-facultative,non-spinose,115
RC15-094,,-42.969,-20.851,3762,South Atlantic,120,symbiont-facultative,spinose,0
RC15-094,,-42.969,-20.851,3762,South Atlantic,120,symbiont-obligate,spinose,0
RC15-094,,-42.969,-20.851,3762,South Atlantic,120,undetermined,non-spinose,0
RC17-069,,-31.5,32.6,3380,Indian,0.6,symbiont-barren,non-spinose,24
RC17-069,,-31.5,32.6,3380,Indian,0.6,symbiont-barren,spinose,33
RC17-069,,-31.5,32.6,3380,Indian,0.6,symbiont-bearing,non-spinose,0
RC17-069,,-31.5,32.6,3380,Indian,0.6,symbiont-bearing,spinose,6
RC17-069,,-31.5,32.6,3380,Indian,0.6,symbiont-facultative,non-spinose,161
RC17-069,,-31.5,32.6,3380,Indian,0.6,symbiont-facultative,spinose,0
RC17-069,,-31.5,32.6,3380,Indian,0.6,symbiont-obligate,spinose,78
RC17-069,,-31.5,32.6,3380,Indian,0.6,undetermined,non-spinose,0
RC17-073,,-32.11666667,36.01666667,2021,Indian,0.3,symbiont-barren,non-spinose,34
RC17-073,,-32.11666667,36.01666667,2021,Indian,0.3,symbiont-barren,spinose,45
RC17-073,,-32.11666667,36.01666667,2021,Indian,0.3,symbiont-bearing,non-spinose,0
RC17-073,,-32.11666667,36.01666667,2021,Indian,0.3,symbiont-bearing,spinose,11
RC17-073,,-32.11666667,36.01666667,2021,Indian,0.3,symbiont-facultative,non-spinose,130
RC17-073,,-32.11666667,36.01666667,2021,Indian,0.3,symbiont-facultative,spinose,0
RC17-073,,-32.11666667,36.01666667,2021,Indian,0.3,symbiont-obligate,spinose,81
RC17-073,,-32.11666667,36.01666667,2021,Indian,0.3,undetermined,non-spinose,0
RC17-098,,-13.21666667,65.61666667,3409,Indian,0.53,symbiont-barren,non-spinose,32
RC17-098,,-13.21666667,65.61666667,3409,Indian,0.53,symbiont-barren,spinose,10
RC17-098,,-13.21666667,65.61666667,3409,Indian,0.53,symbiont-bearing,non-spinose,0
RC17-098,,-13.21666667,65.61666667,3409,Indian,0.53,symbiont-bearing,spinose,10
RC17-098,,-13.21666667,65.61666667,3409,Indian,0.53,symbiont-facultative,non-spinose,114
RC17-098,,-13.21666667,65.61666667,3409,Indian,0.53,symbiont-facultative,spinose,0
RC17-098,,-13.21666667,65.61666667,3409,Indian,0.53,symbiont-obligate,spinose,133
RC17-098,,-13.21666667,65.61666667,3409,Indian,0.53,undetermined,non-spinose,1
RC17-108,,-10.508,57.72,4051,Indian,0.4,symbiont-barren,non-spinose,19
RC17-108,,-10.508,57.72,4051,Indian,0.4,symbiont-barren,spinose,51
RC17-108,,-10.508,57.72,4051,Indian,0.4,symbiont-bearing,non-spinose,0
RC17-108,,-10.508,57.72,4051,Indian,0.4,symbiont-bearing,spinose,47
RC17-108,,-10.508,57.72,4051,Indian,0.4,symbiont-facultative,non-spinose,80
RC17-108,,-10.508,57.72,4051,Indian,0.4,symbiont-facultative,spinose,0
RC17-108,,-10.508,57.72,4051,Indian,0.4,symbiont-obligate,spinose,107
RC17-108,,-10.508,57.72,4051,Indian,0.4,undetermined,non-spinose,0
RC17-113,,15.033,66.097,3874,Indian,0.3,symbiont-barren,non-spinose,15
RC17-113,,15.033,66.097,3874,Indian,0.3,symbiont-barren,spinose,17
RC17-113,,15.033,66.097,3874,Indian,0.3,symbiont-bearing,non-spinose,0
RC17-113,,15.033,66.097,3874,Indian,0.3,symbiont-bearing,spinose,3
RC17-113,,15.033,66.097,3874,Indian,0.3,symbiont-facultative,non-spinose,155
RC17-113,,15.033,66.097,3874,Indian,0.3,symbiont-facultative,spinose,0
RC17-113,,15.033,66.097,3874,Indian,0.3,symbiont-obligate,spinose,111
RC17-113,,15.033,66.097,3874,Indian,0.3,undetermined,non-spinose,0
RC24-001,,0.567,-13.35,3837,North Atlantic,72,symbiont-barren,non-spinose,98
RC24-001,,0.567,-13.35,3837,North Atlantic,72,symbiont-barren,spinose,16
RC24-001,,0.567,-13.35,3837,North Atlantic,72,symbiont-bearing,non-spinose,0
RC24-001,,0.567,-13.35,3837,North Atlantic,72,symbiont-bearing,spinose,2
RC24-001,,0.567,-13.35,3837,North Atlantic,72,symbiont-facultative,non-spinose,195
RC24-001,,0.567,-13.35,3837,North Atlantic,72,symbiont-facultative,spinose,0
RC24-001,,0.567,-13.35,3837,North Atlantic,72,symbiont-obligate,spinose,84
RC24-001,,0.567,-13.35,3837,North Atlantic,72,undetermined,non-spinose,0
RC24-008,,-1.35,-11.917,3882,South Atlantic,120,symbiont-barren,non-spinose,106
RC24-008,,-1.35,-11.917,3882,South Atlantic,120,symbiont-barren,spinose,33
RC24-008,,-1.35,-11.917,3882,South Atlantic,120,symbiont-bearing,non-spinose,0
RC24-008,,-1.35,-11.917,3882,South Atlantic,120,symbiont-bearing,spinose,0
RC24-008,,-1.35,-11.917,3882,South Atlantic,120,symbiont-facultative,non-spinose,202
RC24-008,,-1.35,-11.917,3882,South Atlantic,120,symbiont-facultative,spinose,0
RC24-008,,-1.35,-11.917,3882,South Atlantic,120,symbiont-obligate,spinose,29
RC24-008,,-1.35,-11.917,3882,South Atlantic,120,undetermined,non-spinose,0
RC24-027,,-5.417,-0.367,3806,South Atlantic,72,symbiont-barren,non-spinose,36
RC24-027,,-5.417,-0.367,3806,South Atlantic,72,symbiont-barren,spinose,10
RC24-027,,-5.417,-0.367,3806,South Atlantic,72,symbiont-bearing,non-spinose,0
RC24-027,,-5.417,-0.367,3806,South Atlantic,72,symbiont-bearing,spinose,1
RC24-027,,-5.417,-0.367,3806,South Atlantic,72,symbiont-facultative,non-spinose,125
RC24-027,,-5.417,-0.367,3806,South Atlantic,72,symbiont-facultative,spinose,0
RC24-027,,-5.417,-0.367,3806,South Atlantic,72,symbiont-obligate,spinose,162
RC24-027,,-5.417,-0.367,3806,South Atlantic,72,undetermined,non-spinose,0
RC8-94,,-27.283,-102.083,,Pacific,16,symbiont-barren,non-spinose,238
RC8-94,,-27.283,-102.083,,Pacific,16,symbiont-barren,spinose,69
RC8-94,,-27.283,-102.083,,Pacific,16,symbiont-bearing,non-spinose,0
RC8-94,,-27.283,-102.083,,Pacific,16,symbiont-bearing,spinose,145
RC8-94,,-27.283,-102.083,,Pacific,16,symbiont-facultative,non-spinose,329
RC8-94,,-27.283,-102.083,,Pacific,16,symbiont-facultative,spinose,0
RC8-94,,-27.283,-102.083,,Pacific,16,symbiont-obligate,spinose,1128
RC8-94,,-27.283,-102.083,,Pacific,16,undetermined,non-spinose,16
RC9-124,,-28.75,172.6,,Pacific,40,symbiont-barren,non-spinose,260
RC9-124,,-28.75,172.6,,Pacific,40,symbiont-barren,spinose,139
RC9-124,,-28.75,172.6,,Pacific,40,symbiont-bearing,non-spinose,0
RC9-124,,-28.75,172.6,,Pacific,40,symbiont-bearing,spinose,11
RC9-124,,-28.75,172.6,,Pacific,40,symbiont-facultative,non-spinose,251
RC9-124,,-28.75,172.6,,Pacific,40,symbiont-facultative,spinose,0
RC9-124,,-28.75,172.6,,Pacific,40,symbiont-obligate,spinose,444
RC9-124,,-28.75,172.6,,Pacific,40,undetermined,non-spinose,1
RC9-126,,-33.233,168.733,,Pacific,30,symbiont-barren,non-spinose,355
RC9-126,,-33.233,168.733,,Pacific,30,symbiont-barren,spinose,253
RC9-126,,-33.233,168.733,,Pacific,30,symbiont-bearing,non-spinose,0
RC9-126,,-33.233,168.733,,Pacific,30,symbiont-bearing,spinose,4
RC9-126,,-33.233,168.733,,Pacific,30,symbiont-facultative,non-spinose,412
RC9-126,,-33.233,168.733,,Pacific,30,symbiont-facultative,spinose,0
RC9-126,,-33.233,168.733,,Pacific,30,symbiont-obligate,spinose,257
RC9-126,,-33.233,168.733,,Pacific,30,undetermined,non-spinose,0
RC9-178,Piston,33.733,27.917,2628,Mediterranean,,symbiont-barren,non-spinose,394
RC9-178,Piston,33.733,27.917,2628,Mediterranean,,symbiont-barren,spinose,189
RC9-178,Piston,33.733,27.917,2628,Mediterranean,,symbiont-bearing,non-spinose,0
RC9-178,Piston,33.733,27.917,2628,Mediterranean,,symbiont-bearing,spinose,0
RC9-178,Piston,33.733,27.917,2628,Mediterranean,,symbiont-facultative,non-spinose,72
RC9-178,Piston,33.733,27.917,2628,Mediterranean,,symbiont-facultative,spinose,0
RC9-178,Piston,33.733,27.917,2628,Mediterranean,,symbiont-obligate,spinose,238
RC9-178,Piston,33.733,27.917,2628,Mediterranean,,undetermined,non-spinose,0
RC9191,Piston,38.2,18.033,2345,Mediterranean,,symbiont-barren,non-spinose,1025
RC9191,Piston,38.2,18.033,2345,Mediterranean,,symbiont-barren,spinose,505
RC9191,Piston,38.2,18.033,2345,Mediterranean,,symbiont-bearing,non-spinose,0
RC9191,Piston,38.2,18.033,2345,Mediterranean,,symbiont-bearing,spinose,4
RC9191,Piston,38.2,18.033,2345,Mediterranean,,symbiont-facultative,non-spinose,250
RC9191,Piston,38.2,18.033,2345,Mediterranean,,symbiont-facultative,spinose,0
RC9191,Piston,38.2,18.033,2345,Mediterranean,,symbiont-obligate,spinose,3
RC9191,Piston,38.2,18.033,2345,Mediterranean,,undetermined,non-spinose,0
RE05-034,,42.383,-21.967,3750,North Atlantic,40,symbiont-barren,non-spinose,206
RE05-034,,42.383,-21.967,3750,North Atlantic,40,symbiont-barren,spinose,134
RE05-034,,42.383,-21.967,3750,North Atlantic,40,symbiont-bearing,non-spinose,0
RE05-034,,42.383,-21.967,3750,North Atlantic,40,symbiont-bearing,spinose,0
RE05-034,,42.383,-21.967,3750,North Atlantic,40,symbiont-facultative,non-spinose,88
RE05-034,,42.383,-21.967,3750,North Atlantic,40,symbiont-facultative,spinose,0
RE05-034,,42.383,-21.967,3750,North Atlantic,40,symbiont-obligate,spinose,23
RE05-034,,42.383,-21.967,3750,North Atlantic,40,undetermined,non-spinose,0
RE05-036,,46.917,-18.583,4500,North Atlantic,70,symbiont-barren,non-spinose,332
RE05-036,,46.917,-18.583,4500,North Atlantic,70,symbiont-barren,spinose,6
RE05-036,,46.917,-18.583,4500,North Atlantic,70,symbiont-bearing,non-spinose,0
RE05-036,,46.917,-18.583,4500,North Atlantic,70,symbiont-bearing,spinose,0
RE05-036,,46.917,-18.583,4500,North Atlantic,70,symbiont-facultative,non-spinose,1
RE05-036,,46.917,-18.583,4500,North Atlantic,70,symbiont-facultative,spinose,0
RE05-036,,46.917,-18.583,4500,North Atlantic,70,symbiont-obligate,spinose,0
RE05-036,,46.917,-18.583,4500,North Atlantic,70,undetermined,non-spinose,0
RE05-054,,25.868,-19.051,3295,North Atlantic,10,symbiont-barren,non-spinose,171
RE05-054,,25.868,-19.051,3295,North Atlantic,10,symbiont-barren,spinose,70
RE05-054,,25.868,-19.051,3295,North Atlantic,10,symbiont-bearing,non-spinose,0
RE05-054,,25.868,-19.051,3295,North Atlantic,10,symbiont-bearing,spinose,3
RE05-054,,25.868,-19.051,3295,North Atlantic,10,symbiont-facultative,non-spinose,83
RE05-054,,25.868,-19.051,3295,North Atlantic,10,symbiont-facultative,spinose,2
RE05-054,,25.868,-19.051,3295,North Atlantic,10,symbiont-obligate,spinose,39
RE05-054,,25.868,-19.051,3295,North Atlantic,10,undetermined,non-spinose,0
RE05-057,,19.652,-19.1,2954,North Atlantic,100,symbiont-barren,non-spinose,139
RE05-057,,19.652,-19.1,2954,North Atlantic,100,symbiont-barren,spinose,185
RE05-057,,19.652,-19.1,2954,North Atlantic,100,symbiont-bearing,non-spinose,0
RE05-057,,19.652,-19.1,2954,North Atlantic,100,symbiont-bearing,spinose,5
RE05-057,,19.652,-19.1,2954,North Atlantic,100,symbiont-facultative,non-spinose,84
RE05-057,,19.652,-19.1,2954,North Atlantic,100,symbiont-facultative,spinose,0
RE05-057,,19.652,-19.1,2954,North Atlantic,100,symbiont-obligate,spinose,30
RE05-057,,19.652,-19.1,2954,North Atlantic,100,undetermined,non-spinose,0
RE10-002,,56.984,-12.467,2305,North Atlantic,60,symbiont-barren,non-spinose,339
RE10-002,,56.984,-12.467,2305,North Atlantic,60,symbiont-barren,spinose,19
RE10-002,,56.984,-12.467,2305,North Atlantic,60,symbiont-bearing,non-spinose,0
RE10-002,,56.984,-12.467,2305,North Atlantic,60,symbiont-bearing,spinose,0
RE10-002,,56.984,-12.467,2305,North Atlantic,60,symbiont-facultative,non-spinose,0
RE10-002,,56.984,-12.467,2305,North Atlantic,60,symbiont-facultative,spinose,0
RE10-002,,56.984,-12.467,2305,North Atlantic,60,symbiont-obligate,spinose,0
RE10-002,,56.984,-12.467,2305,North Atlantic,60,undetermined,non-spinose,0
RR9702A-63TC,,-18.085,-79.04,,Pacific,16,symbiont-barren,non-spinose,86
RR9702A-63TC,,-18.085,-79.04,,Pacific,16,symbiont-barren,spinose,98
RR9702A-63TC,,-18.085,-79.04,,Pacific,16,symbiont-bearing,non-spinose,0
RR9702A-63TC,,-18.085,-79.04,,Pacific,16,symbiont-bearing,spinose,1
RR9702A-63TC,,-18.085,-79.04,,Pacific,16,symbiont-facultative,non-spinose,274
RR9702A-63TC,,-18.085,-79.04,,Pacific,16,symbiont-facultative,spinose,0
RR9702A-63TC,,-18.085,-79.04,,Pacific,16,symbiont-obligate,spinose,29
RR9702A-63TC,,-18.085,-79.04,,Pacific,16,undetermined,non-spinose,2
RR9702A-69TC,,-16.007,-76.378,,Pacific,70,symbiont-barren,non-spinose,104
RR9702A-69TC,,-16.007,-76.378,,Pacific,70,symbiont-barren,spinose,160
RR9702A-69TC,,-16.007,-76.378,,Pacific,70,symbiont-bearing,non-spinose,0
RR9702A-69TC,,-16.007,-76.378,,Pacific,70,symbiont-bearing,spinose,0
RR9702A-69TC,,-16.007,-76.378,,Pacific,70,symbiont-facultative,non-spinose,127
RR9702A-69TC,,-16.007,-76.378,,Pacific,70,symbiont-facultative,spinose,0
RR9702A-69TC,,-16.007,-76.378,,Pacific,70,symbiont-obligate,spinose,24
RR9702A-69TC,,-16.007,-76.378,,Pacific,70,undetermined,non-spinose,0
RR9702A-69TC,,-16.007,-76.378,,Pacific,80,symbiont-barren,non-spinose,154
RR9702A-69TC,,-16.007,-76.378,,Pacific,80,symbiont-barren,spinose,43
RR9702A-69TC,,-16.007,-76.378,,Pacific,80,symbiont-bearing,non-spinose,0
RR9702A-69TC,,-16.007,-76.378,,Pacific,80,symbiont-bearing,spinose,0
RR9702A-69TC,,-16.007,-76.378,,Pacific,80,symbiont-facultative,non-spinose,144
RR9702A-69TC,,-16.007,-76.378,,Pacific,80,symbiont-facultative,spinose,0
RR9702A-69TC,,-16.007,-76.378,,Pacific,80,symbiont-obligate,spinose,15
RR9702A-69TC,,-16.007,-76.378,,Pacific,80,undetermined,non-spinose,0
RS067-GC10,,-38.86166667,140.1,3332,Indian,0.505,symbiont-barren,non-spinose,112
RS067-GC10,,-38.86166667,140.1,3332,Indian,0.505,symbiont-barren,spinose,159
RS067-GC10,,-38.86166667,140.1,3332,Indian,0.505,symbiont-bearing,non-spinose,0
RS067-GC10,,-38.86166667,140.1,3332,Indian,0.505,symbiont-bearing,spinose,0
RS067-GC10,,-38.86166667,140.1,3332,Indian,0.505,symbiont-facultative,non-spinose,45
RS067-GC10,,-38.86166667,140.1,3332,Indian,0.505,symbiont-facultative,spinose,0
RS067-GC10,,-38.86166667,140.1,3332,Indian,0.505,symbiont-obligate,spinose,1
RS067-GC10,,-38.86166667,140.1,3332,Indian,0.505,undetermined,non-spinose,0
RS096-GC21,,-23.77216667,108.5006667,2100,Indian,0.29,symbiont-barren,non-spinose,14
RS096-GC21,,-23.77216667,108.5006667,2100,Indian,0.29,symbiont-barren,spinose,10
RS096-GC21,,-23.77216667,108.5006667,2100,Indian,0.29,symbiont-bearing,non-spinose,0
RS096-GC21,,-23.77216667,108.5006667,2100,Indian,0.29,symbiont-bearing,spinose,7
RS096-GC21,,-23.77216667,108.5006667,2100,Indian,0.29,symbiont-facultative,non-spinose,127
RS096-GC21,,-23.77216667,108.5006667,2100,Indian,0.29,symbiont-facultative,spinose,0
RS096-GC21,,-23.77216667,108.5006667,2100,Indian,0.29,symbiont-obligate,spinose,85
RS096-GC21,,-23.77216667,108.5006667,2100,Indian,0.29,undetermined,non-spinose,0
RS147-GC07,,-45.15,146.2833333,3300,Pacific,0.85,symbiont-barren,non-spinose,169
RS147-GC07,,-45.15,146.2833333,3300,Pacific,0.85,symbiont-barren,spinose,113
RS147-GC07,,-45.15,146.2833333,3300,Pacific,0.85,symbiont-bearing,non-spinose,0
RS147-GC07,,-45.15,146.2833333,3300,Pacific,0.85,symbiont-bearing,spinose,0
RS147-GC07,,-45.15,146.2833333,3300,Pacific,0.85,symbiont-facultative,non-spinose,65
RS147-GC07,,-45.15,146.2833333,3300,Pacific,0.85,symbiont-facultative,spinose,0
RS147-GC07,,-45.15,146.2833333,3300,Pacific,0.85,symbiont-obligate,spinose,1
RS147-GC07,,-45.15,146.2833333,3300,Pacific,0.85,undetermined,non-spinose,0
RS147-GC07,,-45.15,146.2833333,3300,Pacific,0.87,symbiont-barren,non-spinose,211
RS147-GC07,,-45.15,146.2833333,3300,Pacific,0.87,symbiont-barren,spinose,132
RS147-GC07,,-45.15,146.2833333,3300,Pacific,0.87,symbiont-bearing,non-spinose,0
RS147-GC07,,-45.15,146.2833333,3300,Pacific,0.87,symbiont-bearing,spinose,0
RS147-GC07,,-45.15,146.2833333,3300,Pacific,0.87,symbiont-facultative,non-spinose,73
RS147-GC07,,-45.15,146.2833333,3300,Pacific,0.87,symbiont-facultative,spinose,0
RS147-GC07,,-45.15,146.2833333,3300,Pacific,0.87,symbiont-obligate,spinose,3
RS147-GC07,,-45.15,146.2833333,3300,Pacific,0.87,undetermined,non-spinose,0
RS147-GC07,,-45.15,146.2833333,3300,Pacific,0.88,symbiont-barren,non-spinose,104
RS147-GC07,,-45.15,146.2833333,3300,Pacific,0.88,symbiont-barren,spinose,120
RS147-GC07,,-45.15,146.2833333,3300,Pacific,0.88,symbiont-bearing,non-spinose,0
RS147-GC07,,-45.15,146.2833333,3300,Pacific,0.88,symbiont-bearing,spinose,0
RS147-GC07,,-45.15,146.2833333,3300,Pacific,0.88,symbiont-facultative,non-spinose,50
RS147-GC07,,-45.15,146.2833333,3300,Pacific,0.88,symbiont-facultative,spinose,0
RS147-GC07,,-45.15,146.2833333,3300,Pacific,0.88,symbiont-obligate,spinose,5
RS147-GC07,,-45.15,146.2833333,3300,Pacific,0.88,undetermined,non-spinose,0
RS147-GC07,,-45.15,146.2833333,3300,Pacific,0.91,symbiont-barren,non-spinose,149
RS147-GC07,,-45.15,146.2833333,3300,Pacific,0.91,symbiont-barren,spinose,149
RS147-GC07,,-45.15,146.2833333,3300,Pacific,0.91,symbiont-bearing,non-spinose,0
RS147-GC07,,-45.15,146.2833333,3300,Pacific,0.91,symbiont-bearing,spinose,0
RS147-GC07,,-45.15,146.2833333,3300,Pacific,0.91,symbiont-facultative,non-spinose,50
RS147-GC07,,-45.15,146.2833333,3300,Pacific,0.91,symbiont-facultative,spinose,0
RS147-GC07,,-45.15,146.2833333,3300,Pacific,0.91,symbiont-obligate,spinose,0
RS147-GC07,,-45.15,146.2833333,3300,Pacific,0.91,undetermined,non-spinose,0
RS147-GC07,,-45.15,146.2833333,3300,Pacific,0.935,symbiont-barren,non-spinose,193
RS147-GC07,,-45.15,146.2833333,3300,Pacific,0.935,symbiont-barren,spinose,269
RS147-GC07,,-45.15,146.2833333,3300,Pacific,0.935,symbiont-bearing,non-spinose,0
RS147-GC07,,-45.15,146.2833333,3300,Pacific,0.935,symbiont-bearing,spinose,0
RS147-GC07,,-45.15,146.2833333,3300,Pacific,0.935,symbiont-facultative,non-spinose,94
RS147-GC07,,-45.15,146.2833333,3300,Pacific,0.935,symbiont-facultative,spinose,0
RS147-GC07,,-45.15,146.2833333,3300,Pacific,0.935,symbiont-obligate,spinose,13
RS147-GC07,,-45.15,146.2833333,3300,Pacific,0.935,undetermined,non-spinose,0
RS147-GC07,,-45.15,146.2833333,3300,Pacific,0.985,symbiont-barren,non-spinose,212
RS147-GC07,,-45.15,146.2833333,3300,Pacific,0.985,symbiont-barren,spinose,311
RS147-GC07,,-45.15,146.2833333,3300,Pacific,0.985,symbiont-bearing,non-spinose,0
RS147-GC07,,-45.15,146.2833333,3300,Pacific,0.985,symbiont-bearing,spinose,0
RS147-GC07,,-45.15,146.2833333,3300,Pacific,0.985,symbiont-facultative,non-spinose,85
RS147-GC07,,-45.15,146.2833333,3300,Pacific,0.985,symbiont-facultative,spinose,0
RS147-GC07,,-45.15,146.2833333,3300,Pacific,0.985,symbiont-obligate,spinose,14
RS147-GC07,,-45.15,146.2833333,3300,Pacific,0.985,undetermined,non-spinose,0
RS147-GC14,,-46.45,145.24,3360,Indian,0.25,symbiont-barren,non-spinose,147
RS147-GC14,,-46.45,145.24,3360,Indian,0.25,symbiont-barren,spinose,118
RS147-GC14,,-46.45,145.24,3360,Indian,0.25,symbiont-bearing,non-spinose,0
RS147-GC14,,-46.45,145.24,3360,Indian,0.25,symbiont-bearing,spinose,0
RS147-GC14,,-46.45,145.24,3360,Indian,0.25,symbiont-facultative,non-spinose,45
RS147-GC14,,-46.45,145.24,3360,Indian,0.25,symbiont-facultative,spinose,0
RS147-GC14,,-46.45,145.24,3360,Indian,0.25,symbiont-obligate,spinose,5
RS147-GC14,,-46.45,145.24,3360,Indian,0.25,undetermined,non-spinose,0
RS147-GC31,,-44.53,149.05,3402,Pacific,0.69,symbiont-barren,non-spinose,102
RS147-GC31,,-44.53,149.05,3402,Pacific,0.69,symbiont-barren,spinose,163
RS147-GC31,,-44.53,149.05,3402,Pacific,0.69,symbiont-bearing,non-spinose,0
RS147-GC31,,-44.53,149.05,3402,Pacific,0.69,symbiont-bearing,spinose,0
RS147-GC31,,-44.53,149.05,3402,Pacific,0.69,symbiont-facultative,non-spinose,50
RS147-GC31,,-44.53,149.05,3402,Pacific,0.69,symbiont-facultative,spinose,0
RS147-GC31,,-44.53,149.05,3402,Pacific,0.69,symbiont-obligate,spinose,0
RS147-GC31,,-44.53,149.05,3402,Pacific,0.69,undetermined,non-spinose,0
S794,,-35.31,177.9966667,2195,Pacific,1.39,symbiont-barren,non-spinose,182
S794,,-35.31,177.9966667,2195,Pacific,1.39,symbiont-barren,spinose,74
S794,,-35.31,177.9966667,2195,Pacific,1.39,symbiont-bearing,non-spinose,0
S794,,-35.31,177.9966667,2195,Pacific,1.39,symbiont-bearing,spinose,1
S794,,-35.31,177.9966667,2195,Pacific,1.39,symbiont-facultative,non-spinose,122
S794,,-35.31,177.9966667,2195,Pacific,1.39,symbiont-facultative,spinose,0
S794,,-35.31,177.9966667,2195,Pacific,1.39,symbiont-obligate,spinose,18
S794,,-35.31,177.9966667,2195,Pacific,1.39,undetermined,non-spinose,0
SHI9006,,-4.33223,117.59584,1999,Indian,5.99,symbiont-barren,non-spinose,13
SHI9006,,-4.33223,117.59584,1999,Indian,5.99,symbiont-barren,spinose,53
SHI9006,,-4.33223,117.59584,1999,Indian,5.99,symbiont-bearing,non-spinose,0
SHI9006,,-4.33223,117.59584,1999,Indian,5.99,symbiont-bearing,spinose,14
SHI9006,,-4.33223,117.59584,1999,Indian,5.99,symbiont-facultative,non-spinose,216
SHI9006,,-4.33223,117.59584,1999,Indian,5.99,symbiont-facultative,spinose,0
SHI9006,,-4.33223,117.59584,1999,Indian,5.99,symbiont-obligate,spinose,159
SHI9006,,-4.33223,117.59584,1999,Indian,5.99,undetermined,non-spinose,0
SHI9016,,-8.455833333,128.238,1805,Indian,0.52,symbiont-barren,non-spinose,31
SHI9016,,-8.455833333,128.238,1805,Indian,0.52,symbiont-barren,spinose,24
SHI9016,,-8.455833333,128.238,1805,Indian,0.52,symbiont-bearing,non-spinose,0
SHI9016,,-8.455833333,128.238,1805,Indian,0.52,symbiont-bearing,spinose,29
SHI9016,,-8.455833333,128.238,1805,Indian,0.52,symbiont-facultative,non-spinose,198
