Core,Coring device,Latitude,Longitude,Water depth (m),Ocean,Sample depth - upper (m),Species,Absolute Abundance
KET8003,Piston,38.49,14.3,1900,Mediterranean,,N. pachyderma,7
KET8003,Piston,38.49,14.3,1900,Mediterranean,,P. obliquiloculata,0
KET8003,Piston,38.49,14.3,1900,Mediterranean,,G. conglomerata,0
KET8003,Piston,38.49,14.3,1900,Mediterranean,,G. hexagonus,0
KET8003,Piston,38.49,14.3,1900,Mediterranean,,B. pumilio,0
KET8003,Piston,38.49,14.3,1900,Mediterranean,,G. bulloides,165
KET8003,Piston,38.49,14.3,1900,Mediterranean,,G. falconensis,0
KET8003,Piston,38.49,14.3,1900,Mediterranean,,G. conglobatus,4
KET8003,Piston,38.49,14.3,1900,Mediterranean,,G. ruber ruber,
KET8003,Piston,38.49,14.3,1900,Mediterranean,,G. ruber albus,
KET8003,Piston,38.49,14.3,1900,Mediterranean,,T. sacculifer,0
KET8003,Piston,38.49,14.3,1900,Mediterranean,,G. tenellus,0
KET8003,Piston,38.49,14.3,1900,Mediterranean,,O. universa,0
KET8003,Piston,38.49,14.3,1900,Mediterranean,,B. digitata,0
KET8003,Piston,38.49,14.3,1900,Mediterranean,,G. siphonifera,0
KET8003,Piston,38.49,14.3,1900,Mediterranean,,G. calida,0
KET8003,Piston,38.49,14.3,1900,Mediterranean,,G. adamsi,0
KET8003,Piston,38.49,14.3,1900,Mediterranean,,T. quinqueloba,27
KET8003,Piston,38.49,14.3,1900,Mediterranean,,T. humilis,0
KET8003,Piston,38.49,14.3,1900,Mediterranean,,G. rubescens,0
KET8003,Piston,38.49,14.3,1900,Mediterranean,,S. dehiscens,0
KET8003,Piston,38.49,14.3,1900,Mediterranean,,C. nitida,0
KET8003,Piston,38.49,14.3,1900,Mediterranean,,G. glutinata,110
KET8003,Piston,38.49,14.3,1900,Mediterranean,,G. uvula,0
KET8003,Piston,38.49,14.3,1900,Mediterranean,,G. minuta,0
KET8003,Piston,38.49,14.3,1900,Mediterranean,,T. iota,0
KET8003,Piston,38.49,14.3,1900,Mediterranean,,H. pelagica,0
KET8003,Piston,38.49,14.3,1900,Mediterranean,,H. digitata,0
KET8003,Piston,38.49,14.3,1900,Mediterranean,,D. anfracta,0
KET8003,Piston,38.49,14.3,1900,Mediterranean,,G. cavernula,0
KET8003,Piston,38.49,14.3,1900,Mediterranean,,G. crassaformis,0
KET8003,Piston,38.49,14.3,1900,Mediterranean,,G. hirsuta,0
KET8003,Piston,38.49,14.3,1900,Mediterranean,,G. cultrata,0
KET8003,Piston,38.49,14.3,1900,Mediterranean,,G. scitula,11
KET8003,Piston,38.49,14.3,1900,Mediterranean,,G. truncatulinoides,0
KET8003,Piston,38.49,14.3,1900,Mediterranean,,G. tumida,0
KET8003,Piston,38.49,14.3,1900,Mediterranean,,G. ungulata,0
KET8003,Piston,38.49,14.3,1900,Mediterranean,,G. eastropacia,0
KET8003,Piston,38.49,14.3,1900,Mediterranean,,G. inflata,2
KET8003,Piston,38.49,14.3,1900,Mediterranean,,N. dutertrei,0
KET8003,Piston,38.49,14.3,1900,Mediterranean,,N. incompta,214
KET8003,Piston,38.49,14.3,1900,Mediterranean,,N. pachyderma,5
KET8003,Piston,38.49,14.3,1900,Mediterranean,,P. obliquiloculata,0
KET8003,Piston,38.49,14.3,1900,Mediterranean,,G. conglomerata,0
KET8003,Piston,38.49,14.3,1900,Mediterranean,,G. hexagonus,0
KET8003,Piston,38.49,14.3,1900,Mediterranean,,B. pumilio,0
KET8003,Piston,38.49,14.3,1900,Mediterranean,,G. bulloides,209
KET8003,Piston,38.49,14.3,1900,Mediterranean,,G. falconensis,0
KET8003,Piston,38.49,14.3,1900,Mediterranean,,G. conglobatus,5
KET8003,Piston,38.49,14.3,1900,Mediterranean,,G. ruber ruber,
KET8003,Piston,38.49,14.3,1900,Mediterranean,,G. ruber albus,
KET8003,Piston,38.49,14.3,1900,Mediterranean,,T. sacculifer,0
KET8003,Piston,38.49,14.3,1900,Mediterranean,,G. tenellus,0
KET8003,Piston,38.49,14.3,1900,Mediterranean,,O. universa,0
KET8003,Piston,38.49,14.3,1900,Mediterranean,,B. digitata,0
KET8003,Piston,38.49,14.3,1900,Mediterranean,,G. siphonifera,0
KET8003,Piston,38.49,14.3,1900,Mediterranean,,G. calida,0
KET8003,Piston,38.49,14.3,1900,Mediterranean,,G. adamsi,0
KET8003,Piston,38.49,14.3,1900,Mediterranean,,T. quinqueloba,16
KET8003,Piston,38.49,14.3,1900,Mediterranean,,T. humilis,0
KET8003,Piston,38.49,14.3,1900,Mediterranean,,G. rubescens,0
KET8003,Piston,38.49,14.3,1900,Mediterranean,,S. dehiscens,0
KET8003,Piston,38.49,14.3,1900,Mediterranean,,C. nitida,0
KET8003,Piston,38.49,14.3,1900,Mediterranean,,G. glutinata,86
KET8003,Piston,38.49,14.3,1900,Mediterranean,,G. uvula,0
KET8003,Piston,38.49,14.3,1900,Mediterranean,,G. minuta,0
KET8003,Piston,38.49,14.3,1900,Mediterranean,,T. iota,0
KET8003,Piston,38.49,14.3,1900,Mediterranean,,H. pelagica,0
KET8003,Piston,38.49,14.3,1900,Mediterranean,,H. digitata,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,D. anfracta,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. cavernula,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. crassaformis,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. hirsuta,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. cultrata,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. scitula,32
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. truncatulinoides,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. tumida,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. ungulata,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. eastropacia,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. inflata,1
KET8019,Piston,40.33,13.21,1920,Mediterranean,,N. dutertrei,1
KET8019,Piston,40.33,13.21,1920,Mediterranean,,N. incompta,104
KET8019,Piston,40.33,13.21,1920,Mediterranean,,N. pachyderma,9
KET8019,Piston,40.33,13.21,1920,Mediterranean,,P. obliquiloculata,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. conglomerata,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. hexagonus,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,B. pumilio,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. bulloides,80
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. falconensis,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. conglobatus,1
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. ruber ruber,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. ruber albus,84
KET8019,Piston,40.33,13.21,1920,Mediterranean,,T. sacculifer,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. tenellus,3
KET8019,Piston,40.33,13.21,1920,Mediterranean,,O. universa,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,B. digitata,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. siphonifera,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. calida,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. adamsi,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,T. quinqueloba,22
KET8019,Piston,40.33,13.21,1920,Mediterranean,,T. humilis,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. rubescens,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,S. dehiscens,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,C. nitida,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. glutinata,90
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. uvula,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. minuta,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,T. iota,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,H. pelagica,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,H. digitata,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,D. anfracta,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. cavernula,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. crassaformis,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. hirsuta,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. cultrata,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. scitula,6
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. truncatulinoides,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. tumida,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. ungulata,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. eastropacia,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. inflata,1
KET8019,Piston,40.33,13.21,1920,Mediterranean,,N. dutertrei,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,N. incompta,65
KET8019,Piston,40.33,13.21,1920,Mediterranean,,N. pachyderma,5
KET8019,Piston,40.33,13.21,1920,Mediterranean,,P. obliquiloculata,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. conglomerata,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. hexagonus,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,B. pumilio,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. bulloides,65
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. falconensis,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. conglobatus,1
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. ruber ruber,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. ruber albus,55
KET8019,Piston,40.33,13.21,1920,Mediterranean,,T. sacculifer,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. tenellus,1
KET8019,Piston,40.33,13.21,1920,Mediterranean,,O. universa,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,B. digitata,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. siphonifera,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. calida,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. adamsi,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,T. quinqueloba,18
KET8019,Piston,40.33,13.21,1920,Mediterranean,,T. humilis,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. rubescens,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,S. dehiscens,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,C. nitida,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. glutinata,42
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. uvula,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. minuta,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,T. iota,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,H. pelagica,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,H. digitata,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,D. anfracta,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. cavernula,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. crassaformis,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. hirsuta,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. cultrata,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. scitula,6
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. truncatulinoides,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. tumida,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. ungulata,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. eastropacia,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. inflata,2
KET8019,Piston,40.33,13.21,1920,Mediterranean,,N. dutertrei,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,N. incompta,198
KET8019,Piston,40.33,13.21,1920,Mediterranean,,N. pachyderma,5
KET8019,Piston,40.33,13.21,1920,Mediterranean,,P. obliquiloculata,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. conglomerata,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. hexagonus,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,B. pumilio,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. bulloides,75
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. falconensis,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. conglobatus,1
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. ruber ruber,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. ruber albus,76
KET8019,Piston,40.33,13.21,1920,Mediterranean,,T. sacculifer,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. tenellus,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,O. universa,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,B. digitata,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. siphonifera,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. calida,1
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. adamsi,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,T. quinqueloba,16
KET8019,Piston,40.33,13.21,1920,Mediterranean,,T. humilis,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. rubescens,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,S. dehiscens,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,C. nitida,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. glutinata,66
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. uvula,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. minuta,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,T. iota,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,H. pelagica,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,H. digitata,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,D. anfracta,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. cavernula,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. crassaformis,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. hirsuta,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. cultrata,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. scitula,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. truncatulinoides,1
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. tumida,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. ungulata,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. eastropacia,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. inflata,2
KET8019,Piston,40.33,13.21,1920,Mediterranean,,N. dutertrei,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,N. incompta,170
KET8019,Piston,40.33,13.21,1920,Mediterranean,,N. pachyderma,6
KET8019,Piston,40.33,13.21,1920,Mediterranean,,P. obliquiloculata,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. conglomerata,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. hexagonus,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,B. pumilio,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. bulloides,64
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. falconensis,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. conglobatus,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. ruber ruber,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. ruber albus,35
KET8019,Piston,40.33,13.21,1920,Mediterranean,,T. sacculifer,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. tenellus,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,O. universa,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,B. digitata,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. siphonifera,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. calida,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. adamsi,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,T. quinqueloba,8
KET8019,Piston,40.33,13.21,1920,Mediterranean,,T. humilis,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. rubescens,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,S. dehiscens,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,C. nitida,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. glutinata,43
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. uvula,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. minuta,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,T. iota,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,H. pelagica,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,H. digitata,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,D. anfracta,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. cavernula,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. crassaformis,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. hirsuta,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. cultrata,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. scitula,7
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. truncatulinoides,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. tumida,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. ungulata,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. eastropacia,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. inflata,1
KET8019,Piston,40.33,13.21,1920,Mediterranean,,N. dutertrei,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,N. incompta,94
KET8019,Piston,40.33,13.21,1920,Mediterranean,,N. pachyderma,4
KET8019,Piston,40.33,13.21,1920,Mediterranean,,P. obliquiloculata,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. conglomerata,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. hexagonus,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,B. pumilio,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. bulloides,150
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. falconensis,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. conglobatus,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. ruber ruber,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. ruber albus,30
KET8019,Piston,40.33,13.21,1920,Mediterranean,,T. sacculifer,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. tenellus,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,O. universa,1
KET8019,Piston,40.33,13.21,1920,Mediterranean,,B. digitata,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. siphonifera,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. calida,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. adamsi,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,T. quinqueloba,13
KET8019,Piston,40.33,13.21,1920,Mediterranean,,T. humilis,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. rubescens,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,S. dehiscens,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,C. nitida,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. glutinata,49
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. uvula,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. minuta,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,T. iota,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,H. pelagica,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,H. digitata,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,D. anfracta,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. cavernula,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. crassaformis,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. hirsuta,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. cultrata,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. scitula,105
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. truncatulinoides,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. tumida,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. ungulata,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. eastropacia,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. inflata,1
KET8019,Piston,40.33,13.21,1920,Mediterranean,,N. dutertrei,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,N. incompta,165
KET8019,Piston,40.33,13.21,1920,Mediterranean,,N. pachyderma,9
KET8019,Piston,40.33,13.21,1920,Mediterranean,,P. obliquiloculata,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. conglomerata,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. hexagonus,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,B. pumilio,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. bulloides,73
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. falconensis,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. conglobatus,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. ruber ruber,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. ruber albus,5
KET8019,Piston,40.33,13.21,1920,Mediterranean,,T. sacculifer,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. tenellus,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,O. universa,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,B. digitata,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. siphonifera,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. calida,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. adamsi,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,T. quinqueloba,33
KET8019,Piston,40.33,13.21,1920,Mediterranean,,T. humilis,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. rubescens,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,S. dehiscens,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,C. nitida,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. glutinata,77
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. uvula,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,G. minuta,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,T. iota,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,H. pelagica,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,H. digitata,0
KET8022,Piston,40.35,11.43,2430,Mediterranean,,D. anfracta,0
KET8022,Piston,40.35,11.43,2430,Mediterranean,,G. cavernula,0
KET8022,Piston,40.35,11.43,2430,Mediterranean,,G. crassaformis,0
KET8022,Piston,40.35,11.43,2430,Mediterranean,,G. hirsuta,0
KET8022,Piston,40.35,11.43,2430,Mediterranean,,G. cultrata,0
KET8022,Piston,40.35,11.43,2430,Mediterranean,,G. scitula,6
KET8022,Piston,40.35,11.43,2430,Mediterranean,,G. truncatulinoides,0
KET8022,Piston,40.35,11.43,2430,Mediterranean,,G. tumida,0
KET8022,Piston,40.35,11.43,2430,Mediterranean,,G. ungulata,0
KET8022,Piston,40.35,11.43,2430,Mediterranean,,G. eastropacia,0
KET8022,Piston,40.35,11.43,2430,Mediterranean,,G. inflata,0
KET8022,Piston,40.35,11.43,2430,Mediterranean,,N. dutertrei,3
KET8022,Piston,40.35,11.43,2430,Mediterranean,,N. incompta,22
KET8022,Piston,40.35,11.43,2430,Mediterranean,,N. pachyderma,0
KET8022,Piston,40.35,11.43,2430,Mediterranean,,P. obliquiloculata,0
KET8022,Piston,40.35,11.43,2430,Mediterranean,,G. conglomerata,0
KET8022,Piston,40.35,11.43,2430,Mediterranean,,G. hexagonus,0
KET8022,Piston,40.35,11.43,2430,Mediterranean,,B. pumilio,0
KET8022,Piston,40.35,11.43,2430,Mediterranean,,G. bulloides,40
KET8022,Piston,40.35,11.43,2430,Mediterranean,,G. falconensis,0
KET8022,Piston,40.35,11.43,2430,Mediterranean,,G. conglobatus,0
KET8022,Piston,40.35,11.43,2430,Mediterranean,,G. ruber ruber,
KET8022,Piston,40.35,11.43,2430,Mediterranean,,G. ruber albus,
KET8022,Piston,40.35,11.43,2430,Mediterranean,,T. sacculifer,0
KET8022,Piston,40.35,11.43,2430,Mediterranean,,G. tenellus,0
KET8022,Piston,40.35,11.43,2430,Mediterranean,,O. universa,0
KET8022,Piston,40.35,11.43,2430,Mediterranean,,B. digitata,0
KET8022,Piston,40.35,11.43,2430,Mediterranean,,G. siphonifera,0
KET8022,Piston,40.35,11.43,2430,Mediterranean,,G. calida,0
KET8022,Piston,40.35,11.43,2430,Mediterranean,,G. adamsi,0
KET8022,Piston,40.35,11.43,2430,Mediterranean,,T. quinqueloba,5
KET8022,Piston,40.35,11.43,2430,Mediterranean,,T. humilis,0
KET8022,Piston,40.35,11.43,2430,Mediterranean,,G. rubescens,0
KET8022,Piston,40.35,11.43,2430,Mediterranean,,S. dehiscens,0
KET8022,Piston,40.35,11.43,2430,Mediterranean,,C. nitida,0
KET8022,Piston,40.35,11.43,2430,Mediterranean,,G. glutinata,11
KET8022,Piston,40.35,11.43,2430,Mediterranean,,G. uvula,0
KET8022,Piston,40.35,11.43,2430,Mediterranean,,G. minuta,0
KET8022,Piston,40.35,11.43,2430,Mediterranean,,T. iota,0
KET8022,Piston,40.35,11.43,2430,Mediterranean,,H. pelagica,0
KET8022,Piston,40.35,11.43,2430,Mediterranean,,H. digitata,0
KET8022,Piston,40.35,11.43,2430,Mediterranean,,D. anfracta,0
KET8022,Piston,40.35,11.43,2430,Mediterranean,,G. cavernula,0
KET8022,Piston,40.35,11.43,2430,Mediterranean,,G. crassaformis,0
KET8022,Piston,40.35,11.43,2430,Mediterranean,,G. hirsuta,0
KET8022,Piston,40.35,11.43,2430,Mediterranean,,G. cultrata,0
KET8022,Piston,40.35,11.43,2430,Mediterranean,,G. scitula,14
KET8022,Piston,40.35,11.43,2430,Mediterranean,,G. truncatulinoides,0
KET8022,Piston,40.35,11.43,2430,Mediterranean,,G. tumida,0
KET8022,Piston,40.35,11.43,2430,Mediterranean,,G. ungulata,0
KET8022,Piston,40.35,11.43,2430,Mediterranean,,G. eastropacia,0
KET8022,Piston,40.35,11.43,2430,Mediterranean,,G. inflata,0
KET8022,Piston,40.35,11.43,2430,Mediterranean,,N. dutertrei,1
KET8022,Piston,40.35,11.43,2430,Mediterranean,,N. incompta,18
KET8022,Piston,40.35,11.43,2430,Mediterranean,,N. pachyderma,0
KET8022,Piston,40.35,11.43,2430,Mediterranean,,P. obliquiloculata,0
KET8022,Piston,40.35,11.43,2430,Mediterranean,,G. conglomerata,0
KET8022,Piston,40.35,11.43,2430,Mediterranean,,G. hexagonus,0
KET8022,Piston,40.35,11.43,2430,Mediterranean,,B. pumilio,0
KET8022,Piston,40.35,11.43,2430,Mediterranean,,G. bulloides,23
